SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_7,adm2_9,adm2_5,adm2_4,adm2_6,adm2_1,adm2_8,adm2_2,adm2_3,adm2_10
9597,366,2,56,17,5,0,NA,1991,0,9,0,1,0,0,0,0,0,0,0,0
9691,6446,2,50,28,2,0,NA,2371,0,7,1,0,0,0,0,0,0,0,0,0
9696,8135,2,45,15,5,1,NA,1154,0,8,0,0,0,0,0,0,1,0,0,0
9722,1739,2,40,2,4,1,NA,1221,0,2,0,0,0,0,0,0,0,1,0,0
9728,5318,2,30,12,5,1,NA,2346,0,10,0,0,0,0,0,0,0,0,0,1
9788,9413,2,31,8,1,1,NA,1412,1,6,0,0,0,0,1,0,0,0,0,0
9810,11100,2,55,19,7,0,NA,945,1,4,0,0,0,1,0,0,0,0,0,0
9811,2926,2,30,2,1,1,NA,2244,1,5,0,0,1,0,0,0,0,0,0,0
9812,9652,2,68,6,5,0,NA,1748,0,5,0,0,1,0,0,0,0,0,0,0
9814,5611,2,35,8,4,1,NA,2010,0,6,0,0,0,0,1,0,0,0,0,0
9828,10072,2,48,27,5,1,NA,1568,0,3,0,0,0,0,0,0,0,0,1,0
9840,9717,2,18,27,1,1,NA,948,1,1,0,0,0,0,0,1,0,0,0,0
9863,9516,2,38,4,3,1,NA,1815,0,5,0,0,1,0,0,0,0,0,0,0
9927,4458,2,30,24,4,1,NA,1956,0,1,0,0,0,0,0,1,0,0,0,0
9933,3204,2,37,29,5,1,NA,1739,0,5,0,0,1,0,0,0,0,0,0,0
9962,8432,2,67,3,6,0,NA,977,0,9,0,1,0,0,0,0,0,0,0,0
9988,7199,2,65,30,4,0,NA,1601,0,1,0,0,0,0,0,1,0,0,0,0
10010,11486,2,30,10,4,1,NA,796,0,9,0,1,0,0,0,0,0,0,0,0
10041,123,2,24,8,1,1,NA,2357,1,6,0,0,0,0,1,0,0,0,0,0
10063,3516,2,40,23,7,1,NA,2247,1,5,0,0,1,0,0,0,0,0,0,0
10078,10270,2,30,22,5,1,NA,1534,0,6,0,0,0,0,1,0,0,0,0,0
10186,10922,2,30,21,6,1,NA,1450,0,3,0,0,0,0,0,0,0,0,1,0
10188,2804,2,43,11,4,1,NA,1697,0,10,0,0,0,0,0,0,0,0,0,1
10215,7065,2,45,29,7,1,NA,1170,1,3,0,0,0,0,0,0,0,0,1,0
10219,801,2,22,8,4,1,NA,2041,0,6,0,0,0,0,1,0,0,0,0,0
10259,8899,2,40,4,1,1,NA,1286,1,1,0,0,0,0,0,1,0,0,0,0
10271,2286,2,23,22,3,1,NA,1759,0,4,0,0,0,1,0,0,0,0,0,0
10354,610,2,30,7,7,1,NA,1594,1,6,0,0,0,0,1,0,0,0,0,0
10377,3290,2,70,24,7,0,NA,863,1,6,0,0,0,0,1,0,0,0,0,0
10387,8573,2,22,6,2,1,NA,1832,0,6,0,0,0,0,1,0,0,0,0,0
10429,4650,2,20,4,4,1,NA,1505,0,6,0,0,0,0,1,0,0,0,0,0
10458,473,2,52,29,5,0,NA,2086,0,5,0,0,1,0,0,0,0,0,0,0
10462,6793,2,35,25,2,1,NA,1421,0,9,0,1,0,0,0,0,0,0,0,0
10466,8376,2,46,20,3,1,NA,1783,0,2,0,0,0,0,0,0,0,1,0,0
10471,3075,2,48,19,7,1,NA,1483,1,4,0,0,0,1,0,0,0,0,0,0
10524,998,2,35,19,4,1,NA,826,0,10,0,0,0,0,0,0,0,0,0,1
10533,3126,2,26,13,4,1,NA,1017,0,3,0,0,0,0,0,0,0,0,1,0
10540,9477,2,48,9,3,1,NA,833,0,9,0,1,0,0,0,0,0,0,0,0
10555,10004,2,60,2,5,0,NA,2227,0,6,0,0,0,0,1,0,0,0,0,0
10598,11882,2,50,27,5,0,NA,1559,0,3,0,0,0,0,0,0,0,0,1,0
10609,4824,2,19,3,6,1,NA,1249,0,2,0,0,0,0,0,0,0,1,0,0
10614,11104,2,43,29,7,1,NA,1316,1,3,0,0,0,0,0,0,0,0,1,0
10651,4613,2,42,17,3,1,NA,1596,0,2,0,0,0,0,0,0,0,1,0,0
10705,6359,2,25,29,7,1,NA,174,1,3,0,0,0,0,0,0,0,0,1,0
10713,5807,2,35,26,6,1,NA,1247,0,1,0,0,0,0,0,1,0,0,0,0
10748,4636,2,30,30,7,1,NA,1445,1,5,0,0,1,0,0,0,0,0,0,0
10782,11460,2,29,21,6,1,NA,3041,0,10,0,0,0,0,0,0,0,0,0,1
10791,11324,2,60,8,2,0,NA,646,0,9,0,1,0,0,0,0,0,0,0,0
10817,1235,2,27,14,5,1,NA,2643,0,3,0,0,0,0,0,0,0,0,1,0
10818,4542,2,45,16,4,1,NA,1872,0,7,1,0,0,0,0,0,0,0,0,0
10826,6648,2,30,3,3,1,NA,1597,0,5,0,0,1,0,0,0,0,0,0,0
10829,5292,2,34,19,4,1,NA,1119,0,3,0,0,0,0,0,0,0,0,1,0
10853,1002,2,27,25,3,1,NA,1953,0,3,0,0,0,0,0,0,0,0,1,0
10948,1883,2,28,2,2,1,NA,2568,0,8,0,0,0,0,0,0,1,0,0,0
11004,1470,2,40,25,6,1,NA,1616,0,1,0,0,0,0,0,1,0,0,0,0
11022,5742,2,72,29,7,0,NA,1014,1,3,0,0,0,0,0,0,0,0,1,0
11071,11551,2,40,8,5,1,NA,1747,0,1,0,0,0,0,0,1,0,0,0,0
11088,8941,2,52,1,3,0,NA,1750,0,2,0,0,0,0,0,0,0,1,0,0
11116,2722,2,25,4,7,1,NA,2307,1,6,0,0,0,0,1,0,0,0,0,0
11167,1401,2,38,14,4,1,NA,763,0,7,1,0,0,0,0,0,0,0,0,0
11173,6173,2,60,27,1,0,NA,1331,1,1,0,0,0,0,0,1,0,0,0,0
11177,4465,2,45,28,2,1,NA,607,0,7,1,0,0,0,0,0,0,0,0,0
11199,9181,2,29,15,3,1,NA,2342,0,9,0,1,0,0,0,0,0,0,0,0
11240,3636,2,24,9,3,1,NA,1450,0,9,0,1,0,0,0,0,0,0,0,0
11296,10417,2,40,6,7,1,NA,539,1,9,0,1,0,0,0,0,0,0,0,0
11301,539,2,41,17,3,1,NA,2732,0,2,0,0,0,0,0,0,0,1,0,0
11309,1512,2,70,2,6,0,NA,625,0,1,0,0,0,0,0,1,0,0,0,0
11330,5243,2,46,4,4,1,NA,1633,0,6,0,0,0,0,1,0,0,0,0,0
11339,6293,2,51,21,4,0,NA,2486,0,4,0,0,0,1,0,0,0,0,0,0
11397,8289,2,45,25,3,1,NA,911,0,3,0,0,0,0,0,0,0,0,1,0
11417,5730,2,60,4,5,0,NA,1375,0,9,0,1,0,0,0,0,0,0,0,0
11466,223,2,55,15,3,0,NA,1135,0,9,0,1,0,0,0,0,0,0,0,0
11497,8210,2,25,23,7,1,NA,1774,1,5,0,0,1,0,0,0,0,0,0,0
11571,4437,2,26,9,4,1,NA,1584,0,7,1,0,0,0,0,0,0,0,0,0
11598,676,2,33,18,2,1,NA,2400,0,3,0,0,0,0,0,0,0,0,1,0
11714,8716,2,25,4,7,1,NA,2074,1,6,0,0,0,0,1,0,0,0,0,0
11721,3622,2,54,25,3,0,NA,1644,0,3,0,0,0,0,0,0,0,0,1,0
11726,9250,2,30,5,5,1,NA,867,0,5,0,0,1,0,0,0,0,0,0,0
11779,8531,2,65,3,2,0,NA,2130,0,5,0,0,1,0,0,0,0,0,0,0
11817,3354,2,20,29,3,1,NA,1729,0,1,0,0,0,0,0,1,0,0,0,0
11861,200,2,35,2,5,1,NA,1041,0,6,0,0,0,0,1,0,0,0,0,0
11913,2622,2,30,23,7,1,NA,1844,1,5,0,0,1,0,0,0,0,0,0,0
11932,4426,2,45,22,3,1,NA,1791,0,4,0,0,0,1,0,0,0,0,0,0
11941,2722,2,60,4,7,0,NA,1378,1,6,0,0,0,0,1,0,0,0,0,0
12001,5504,2,55,15,5,0,NA,836,0,8,0,0,0,0,0,0,1,0,0,0
12007,11098,2,48,29,6,1,NA,1096,0,5,0,0,1,0,0,0,0,0,0,0
12020,7296,2,50,21,4,0,NA,2133,0,4,0,0,0,1,0,0,0,0,0,0
12045,13,2,35,23,1,1,NA,1278,1,10,0,0,0,0,0,0,0,0,0,1
12116,10811,2,65,22,5,0,NA,1324,0,4,0,0,0,1,0,0,0,0,0,0
12136,7685,2,21,19,2,1,NA,775,0,8,0,0,0,0,0,0,1,0,0,0
12180,7819,2,25,2,6,1,NA,2080,0,1,0,0,0,0,0,1,0,0,0,0
12188,10548,2,55,20,3,0,NA,514,0,8,0,0,0,0,0,0,1,0,0,0
12192,7819,2,53,2,6,0,NA,2441,0,1,0,0,0,0,0,1,0,0,0,0
12193,2236,2,80,4,4,0,NA,1112,0,5,0,0,1,0,0,0,0,0,0,0
12248,4276,2,24,8,5,1,NA,1826,0,1,0,0,0,0,0,1,0,0,0,0
12286,5141,2,44,28,2,1,NA,1891,0,1,0,0,0,0,0,1,0,0,0,0
12327,7497,2,65,24,5,0,NA,1340,0,7,1,0,0,0,0,0,0,0,0,0
12359,8812,2,60,22,5,0,NA,929,0,6,0,0,0,0,1,0,0,0,0,0
12464,3265,2,45,12,5,1,NA,2156,0,10,0,0,0,0,0,0,0,0,0,1
12472,5715,2,40,24,1,1,NA,2061,1,9,0,1,0,0,0,0,0,0,0,0
12496,2236,2,41,4,4,1,NA,1966,0,5,0,0,1,0,0,0,0,0,0,0
12507,10991,2,33,20,1,1,NA,927,1,4,0,0,0,1,0,0,0,0,0,0
12549,3595,2,45,25,3,1,NA,1729,0,3,0,0,0,0,0,0,0,0,1,0
12627,9704,2,38,18,5,1,NA,1133,0,1,0,0,0,0,0,1,0,0,0,0
12633,1314,2,26,30,6,1,NA,1263,0,8,0,0,0,0,0,0,1,0,0,0
12645,8341,2,37,5,5,1,NA,1632,0,5,0,0,1,0,0,0,0,0,0,0
12657,352,2,27,20,3,1,NA,1440,0,8,0,0,0,0,0,0,1,0,0,0
12686,9317,2,19,6,2,1,NA,548,0,7,1,0,0,0,0,0,0,0,0,0
12734,2202,2,65,25,6,0,NA,1128,0,1,0,0,0,0,0,1,0,0,0,0
12749,2302,2,45,15,7,1,NA,1152,1,10,0,0,0,0,0,0,0,0,0,1
12773,3677,2,60,22,3,0,NA,1136,0,7,1,0,0,0,0,0,0,0,0,0
12823,8728,2,35,30,4,1,NA,2448,0,1,0,0,0,0,0,1,0,0,0,0
12901,10747,2,28,17,2,1,NA,1100,0,10,0,0,0,0,0,0,0,0,0,1
12946,6377,2,35,19,4,1,NA,1333,0,10,0,0,0,0,0,0,0,0,0,1
12949,3202,2,35,4,1,1,NA,1612,1,1,0,0,0,0,0,1,0,0,0,0
12960,9715,2,29,19,6,1,NA,2552,0,1,0,0,0,0,0,1,0,0,0,0
12979,3800,2,48,1,5,1,NA,1643,0,1,0,0,0,0,0,1,0,0,0,0
13004,7547,2,50,8,2,0,NA,830,0,9,0,1,0,0,0,0,0,0,0,0
13064,4060,2,26,22,5,1,NA,1852,0,2,0,0,0,0,0,0,0,1,0,0
13072,3145,2,24,19,6,1,NA,2182,0,1,0,0,0,0,0,1,0,0,0,0
13125,9121,2,40,10,4,1,NA,1255,0,9,0,1,0,0,0,0,0,0,0,0
13130,1926,2,36,25,3,1,NA,1487,0,3,0,0,0,0,0,0,0,0,1,0
13131,4256,2,45,4,4,1,NA,1215,0,5,0,0,1,0,0,0,0,0,0,0
13189,5459,2,25,20,1,1,NA,1970,1,4,0,0,0,1,0,0,0,0,0,0
13199,5170,2,40,24,5,1,NA,1703,0,1,0,0,0,0,0,1,0,0,0,0
13216,4978,2,69,17,5,0,NA,1015,0,9,0,1,0,0,0,0,0,0,0,0
13220,11100,2,24,19,7,1,NA,1042,1,4,0,0,0,1,0,0,0,0,0,0
13222,8733,2,50,1,5,0,NA,1480,0,1,0,0,0,0,0,1,0,0,0,0
13234,9183,2,32,28,6,1,NA,1810,0,3,0,0,0,0,0,0,0,0,1,0
13239,3516,2,19,23,7,1,NA,1678,1,5,0,0,1,0,0,0,0,0,0,0
13339,10652,2,65,14,2,0,NA,1480,0,7,1,0,0,0,0,0,0,0,0,0
13377,9547,2,45,18,2,1,NA,1561,0,3,0,0,0,0,0,0,0,0,1,0
13384,2194,2,45,16,4,1,NA,1705,0,7,1,0,0,0,0,0,0,0,0,0
13408,8015,2,46,21,6,1,NA,2007,0,3,0,0,0,0,0,0,0,0,1,0
13412,2882,2,33,6,7,1,NA,1259,1,9,0,1,0,0,0,0,0,0,0,0
13415,10136,2,50,19,5,0,NA,1222,0,2,0,0,0,0,0,0,0,1,0,0
13418,11288,2,29,6,6,1,NA,2197,0,5,0,0,1,0,0,0,0,0,0,0
13424,5637,2,55,17,5,0,NA,1755,0,9,0,1,0,0,0,0,0,0,0,0
13438,1501,2,60,27,4,0,NA,1214,0,5,0,0,1,0,0,0,0,0,0,0
13441,11731,2,26,22,3,1,NA,1803,0,7,1,0,0,0,0,0,0,0,0,0
13460,3202,2,75,4,1,0,NA,916,1,1,0,0,0,0,0,1,0,0,0,0
13522,5698,2,50,21,5,0,NA,1566,0,5,0,0,1,0,0,0,0,0,0,0
13544,518,2,40,8,4,1,NA,1183,0,7,1,0,0,0,0,0,0,0,0,0
13558,6247,2,60,20,3,0,NA,1623,0,4,0,0,0,1,0,0,0,0,0,0
13563,3191,2,38,9,2,1,NA,1090,0,10,0,0,0,0,0,0,0,0,0,1
13619,7067,2,33,15,7,1,NA,1783,1,10,0,0,0,0,0,0,0,0,0,1
13639,10580,2,38,22,6,1,NA,1126,0,9,0,1,0,0,0,0,0,0,0,0
13668,5767,2,27,22,5,1,NA,879,0,4,0,0,0,1,0,0,0,0,0,0
13705,8258,2,35,26,5,1,NA,2035,0,2,0,0,0,0,0,0,0,1,0,0
13724,7094,2,23,4,1,1,NA,2244,1,1,0,0,0,0,0,1,0,0,0,0
13737,4236,2,42,26,6,1,NA,1704,0,1,0,0,0,0,0,1,0,0,0,0
13760,7945,2,43,14,4,1,NA,1642,0,7,1,0,0,0,0,0,0,0,0,0
13826,8660,2,30,21,5,1,NA,1182,0,5,0,0,1,0,0,0,0,0,0,0
13838,3282,2,22,26,7,1,NA,992,1,1,0,0,0,0,0,1,0,0,0,0
13859,5663,2,46,8,5,1,NA,2797,0,1,0,0,0,0,0,1,0,0,0,0
13876,3190,2,25,20,5,1,NA,1403,0,3,0,0,0,0,0,0,0,0,1,0
13899,7634,2,40,6,6,1,NA,2113,0,5,0,0,1,0,0,0,0,0,0,0
13917,916,2,40,16,4,1,NA,1417,0,9,0,1,0,0,0,0,0,0,0,0
13956,5863,2,36,22,3,1,NA,1539,0,4,0,0,0,1,0,0,0,0,0,0
14017,2640,2,30,5,2,1,NA,1860,0,1,0,0,0,0,0,1,0,0,0,0
14036,6243,2,31,30,2,1,NA,1554,0,2,0,0,0,0,0,0,0,1,0,0
14062,8667,2,60,25,2,0,NA,1279,0,5,0,0,1,0,0,0,0,0,0,0
14063,9177,2,46,29,6,1,NA,1617,0,5,0,0,1,0,0,0,0,0,0,0
14065,6955,2,28,27,1,1,NA,1996,1,1,0,0,0,0,0,1,0,0,0,0
14074,2863,2,35,13,5,1,NA,1368,0,10,0,0,0,0,0,0,0,0,0,1
14103,2189,2,50,1,5,0,NA,1611,0,1,0,0,0,0,0,1,0,0,0,0
14125,6388,2,45,29,6,1,NA,1387,0,5,0,0,1,0,0,0,0,0,0,0
14161,5459,2,80,20,1,0,NA,957,1,4,0,0,0,1,0,0,0,0,0,0
14164,5377,2,30,10,7,1,NA,1568,1,7,1,0,0,0,0,0,0,0,0,0
14188,11469,2,60,4,4,0,NA,1954,0,6,0,0,0,0,1,0,0,0,0,0
14201,594,2,55,29,6,0,NA,1212,0,5,0,0,1,0,0,0,0,0,0,0
14219,4466,2,42,20,1,1,NA,1211,1,4,0,0,0,1,0,0,0,0,0,0
14246,1314,2,60,30,6,0,NA,2637,0,8,0,0,0,0,0,0,1,0,0,0
14267,856,2,33,9,2,1,NA,1616,0,10,0,0,0,0,0,0,0,0,0,1
14288,3844,2,60,17,2,0,NA,2464,0,10,0,0,0,0,0,0,0,0,0,1
14291,6482,2,70,8,5,0,NA,1057,0,7,1,0,0,0,0,0,0,0,0,0
14299,2460,2,70,30,7,0,NA,1245,1,5,0,0,1,0,0,0,0,0,0,0
14318,5950,2,35,8,4,1,NA,1336,0,7,1,0,0,0,0,0,0,0,0,0
14327,11288,2,35,6,6,1,NA,2197,0,5,0,0,1,0,0,0,0,0,0,0
14342,8731,2,19,14,2,1,NA,920,0,7,1,0,0,0,0,0,0,0,0,0
14365,4347,2,28,4,5,1,NA,961,0,9,0,1,0,0,0,0,0,0,0,0
14421,3029,2,45,24,1,1,NA,2009,1,9,0,1,0,0,0,0,0,0,0,0
14444,7229,2,19,17,5,1,NA,1790,0,9,0,1,0,0,0,0,0,0,0,0
14475,10322,2,40,24,4,1,NA,1769,0,1,0,0,0,0,0,1,0,0,0,0
14476,394,2,45,4,7,1,NA,2108,1,6,0,0,0,0,1,0,0,0,0,0
14478,338,2,26,24,4,1,NA,1856,0,1,0,0,0,0,0,1,0,0,0,0
14481,4701,2,67,18,1,0,NA,527,1,8,0,0,0,0,0,0,1,0,0,0
14490,3799,2,49,20,5,1,NA,2043,0,3,0,0,0,0,0,0,0,0,1,0
14549,1476,2,70,7,4,0,NA,701,0,1,0,0,0,0,0,1,0,0,0,0
14565,3844,2,30,17,2,1,NA,2209,0,10,0,0,0,0,0,0,0,0,0,1
14585,6684,2,35,18,2,1,NA,1970,0,3,0,0,0,0,0,0,0,0,1,0
14626,2254,2,38,20,3,1,NA,1359,0,4,0,0,0,1,0,0,0,0,0,0
14627,9869,2,32,22,3,1,NA,1486,0,7,1,0,0,0,0,0,0,0,0,0
14633,1017,2,18,30,2,1,NA,898,0,2,0,0,0,0,0,0,0,1,0,0
14647,11201,2,55,21,4,0,NA,1251,0,4,0,0,0,1,0,0,0,0,0,0
14684,2390,2,58,28,6,0,NA,1904,0,3,0,0,0,0,0,0,0,0,1,0
14771,7733,2,55,8,5,0,NA,1945,0,1,0,0,0,0,0,1,0,0,0,0
14816,9919,2,45,16,4,1,NA,1216,0,7,1,0,0,0,0,0,0,0,0,0
14830,9105,2,65,9,2,0,NA,1231,0,10,0,0,0,0,0,0,0,0,0,1
14842,6642,2,23,5,5,1,NA,2184,0,5,0,0,1,0,0,0,0,0,0,0
14851,320,2,40,3,6,1,NA,973,0,7,1,0,0,0,0,0,0,0,0,0
14858,738,2,38,3,6,1,NA,1804,0,2,0,0,0,0,0,0,0,1,0,0
14927,1518,2,48,9,3,1,NA,109,0,9,0,1,0,0,0,0,0,0,0,0
14932,11528,2,30,14,2,1,NA,1476,0,7,1,0,0,0,0,0,0,0,0,0
14965,4107,2,33,13,4,1,NA,1962,0,3,0,0,0,0,0,0,0,0,1,0
14982,3423,2,40,3,6,1,NA,1551,0,7,1,0,0,0,0,0,0,0,0,0
15006,5809,2,32,24,5,1,NA,1805,0,1,0,0,0,0,0,1,0,0,0,0
15047,7229,2,45,17,5,1,NA,1444,0,9,0,1,0,0,0,0,0,0,0,0
15062,2729,2,36,25,3,1,NA,1166,0,3,0,0,0,0,0,0,0,0,1,0
15092,347,2,26,30,2,1,NA,2047,0,2,0,0,0,0,0,0,0,1,0,0
15112,978,2,70,23,6,0,NA,657,0,6,0,0,0,0,1,0,0,0,0,0
15114,5807,2,18,26,6,1,NA,1775,0,1,0,0,0,0,0,1,0,0,0,0
15123,4876,2,30,2,2,1,NA,1982,0,8,0,0,0,0,0,0,1,0,0,0
15144,3077,2,50,18,3,0,NA,1543,0,3,0,0,0,0,0,0,0,0,1,0
15153,11281,2,29,24,5,1,NA,1222,0,7,1,0,0,0,0,0,0,0,0,0
15184,6827,2,47,26,6,1,NA,3490,0,1,0,0,0,0,0,1,0,0,0,0
15203,1024,2,45,21,5,1,NA,995,0,5,0,0,1,0,0,0,0,0,0,0
15206,9657,2,58,14,4,0,NA,1005,0,8,0,0,0,0,0,0,1,0,0,0
15207,10216,2,45,28,2,1,NA,1892,0,7,1,0,0,0,0,0,0,0,0,0
15218,4690,2,19,6,3,1,NA,1467,0,1,0,0,0,0,0,1,0,0,0,0
15248,1559,2,71,19,4,0,NA,1089,0,10,0,0,0,0,0,0,0,0,0,1
15262,11804,2,30,1,5,1,NA,1246,0,1,0,0,0,0,0,1,0,0,0,0
15266,4665,2,22,18,5,1,NA,1473,0,1,0,0,0,0,0,1,0,0,0,0
15270,6685,2,35,3,6,1,NA,849,0,7,1,0,0,0,0,0,0,0,0,0
15373,7748,2,80,1,5,0,NA,1152,0,1,0,0,0,0,0,1,0,0,0,0
15383,1232,2,40,4,7,1,NA,1564,1,6,0,0,0,0,1,0,0,0,0,0
15392,8565,2,45,6,2,1,NA,1887,0,7,1,0,0,0,0,0,0,0,0,0
15413,7259,2,55,6,2,0,NA,1528,0,7,1,0,0,0,0,0,0,0,0,0
15430,5327,2,30,5,5,1,NA,1258,0,5,0,0,1,0,0,0,0,0,0,0
15433,2027,2,42,30,6,1,NA,1419,0,8,0,0,0,0,0,0,1,0,0,0
15453,6937,2,50,4,3,0,NA,2684,0,5,0,0,1,0,0,0,0,0,0,0
15468,10808,2,24,22,3,1,NA,2186,0,4,0,0,0,1,0,0,0,0,0,0
15598,4193,2,22,20,5,1,NA,1080,0,3,0,0,0,0,0,0,0,0,1,0
15622,9193,2,19,4,7,1,NA,1263,1,7,1,0,0,0,0,0,0,0,0,0
15650,3126,2,51,13,4,0,NA,1150,0,3,0,0,0,0,0,0,0,0,1,0
15663,8683,2,42,18,6,1,NA,1250,0,9,0,1,0,0,0,0,0,0,0,0
15676,1902,2,44,9,6,1,NA,900,0,7,1,0,0,0,0,0,0,0,0,0
15677,3671,2,25,6,2,1,NA,1835,0,7,1,0,0,0,0,0,0,0,0,0
15711,2589,2,58,24,4,0,NA,1635,0,1,0,0,0,0,0,1,0,0,0,0
15764,4878,2,36,20,3,1,NA,2475,0,2,0,0,0,0,0,0,0,1,0,0
15791,4193,2,18,20,5,1,NA,836,0,3,0,0,0,0,0,0,0,0,1,0
15826,4651,2,60,1,3,0,NA,1689,0,2,0,0,0,0,0,0,0,1,0,0
15862,7334,2,25,18,4,1,NA,1161,0,2,0,0,0,0,0,0,0,1,0,0
15871,7647,2,18,28,2,1,NA,893,0,7,1,0,0,0,0,0,0,0,0,0
15874,6332,2,35,26,7,1,NA,1440,1,1,0,0,0,0,0,1,0,0,0,0
15881,2269,2,50,25,2,0,NA,1048,0,5,0,0,1,0,0,0,0,0,0,0
15883,4006,2,45,4,7,1,NA,1454,1,6,0,0,0,0,1,0,0,0,0,0
15888,5941,2,45,8,4,1,NA,1740,0,7,1,0,0,0,0,0,0,0,0,0
15908,4126,2,25,1,5,1,NA,1402,0,1,0,0,0,0,0,1,0,0,0,0
15998,11211,2,45,18,3,1,NA,1647,0,3,0,0,0,0,0,0,0,0,1,0
15999,8732,2,31,1,5,1,NA,1978,0,1,0,0,0,0,0,1,0,0,0,0
16019,5202,2,45,1,4,1,NA,1331,0,2,0,0,0,0,0,0,0,1,0,0
16054,3372,2,60,26,5,0,NA,950,0,2,0,0,0,0,0,0,0,1,0,0
16063,5436,2,30,31,3,1,NA,908,0,7,1,0,0,0,0,0,0,0,0,0
16074,10912,2,35,16,7,1,NA,2962,1,3,0,0,0,0,0,0,0,0,1,0
16103,9874,2,50,6,7,0,NA,1840,1,9,0,1,0,0,0,0,0,0,0,0
16111,10845,2,61,18,1,0,NA,688,1,8,0,0,0,0,0,0,1,0,0,0
16114,6216,2,45,1,1,1,NA,1335,1,8,0,0,0,0,0,0,1,0,0,0
16136,136,2,25,19,5,1,NA,1136,0,2,0,0,0,0,0,0,0,1,0,0
16144,6412,2,21,9,6,1,NA,854,0,7,1,0,0,0,0,0,0,0,0,0
16158,9795,2,31,28,2,1,NA,1432,0,1,0,0,0,0,0,1,0,0,0,0
16183,5806,2,45,16,7,1,NA,2320,1,3,0,0,0,0,0,0,0,0,1,0
16186,10216,2,25,28,2,1,NA,1425,0,7,1,0,0,0,0,0,0,0,0,0
16197,2928,2,45,28,2,1,NA,921,0,1,0,0,0,0,0,1,0,0,0,0
16216,3286,2,28,30,7,1,NA,1682,1,5,0,0,1,0,0,0,0,0,0,0
16259,50,2,45,23,6,1,NA,865,0,6,0,0,0,0,1,0,0,0,0,0
16269,3248,2,30,5,5,1,NA,2226,0,6,0,0,0,0,1,0,0,0,0,0
16284,868,2,26,26,6,1,NA,1254,0,1,0,0,0,0,0,1,0,0,0,0
16317,9413,2,70,8,1,0,NA,1670,1,6,0,0,0,0,1,0,0,0,0,0
16336,8158,2,52,2,2,0,NA,1031,0,8,0,0,0,0,0,0,1,0,0,0
16357,689,2,45,3,6,1,NA,925,0,9,0,1,0,0,0,0,0,0,0,0
16377,2640,2,90,5,2,0,NA,986,0,1,0,0,0,0,0,1,0,0,0,0
16404,8039,2,55,24,7,0,NA,1157,1,6,0,0,0,0,1,0,0,0,0,0
16425,1075,2,25,15,5,1,NA,459,0,8,0,0,0,0,0,0,1,0,0,0
16445,5904,2,38,29,3,1,NA,1883,0,1,0,0,0,0,0,1,0,0,0,0
16472,11450,2,45,23,6,1,NA,928,0,6,0,0,0,0,1,0,0,0,0,0
16486,3431,2,40,5,6,1,NA,1630,0,9,0,1,0,0,0,0,0,0,0,0
16539,9319,2,30,5,2,1,NA,2352,0,1,0,0,0,0,0,1,0,0,0,0
16568,6602,2,60,18,5,0,NA,1452,0,1,0,0,0,0,0,1,0,0,0,0
16580,2732,2,60,28,5,0,NA,704,0,4,0,0,0,1,0,0,0,0,0,0
16630,4288,2,68,18,2,0,NA,1220,0,3,0,0,0,0,0,0,0,0,1,0
16640,786,2,39,22,5,1,NA,848,0,6,0,0,0,0,1,0,0,0,0,0
16667,8793,2,38,2,6,1,NA,1704,0,1,0,0,0,0,0,1,0,0,0,0
16679,877,2,45,29,7,1,NA,1415,1,3,0,0,0,0,0,0,0,0,1,0
16737,6387,2,55,21,6,0,NA,1123,0,10,0,0,0,0,0,0,0,0,0,1
16766,8699,2,20,6,2,1,NA,1266,0,6,0,0,0,0,1,0,0,0,0,0
16851,5053,2,48,5,6,1,NA,1712,0,9,0,1,0,0,0,0,0,0,0,0
16868,10351,2,45,23,6,1,NA,874,0,6,0,0,0,0,1,0,0,0,0,0
16930,3563,2,33,6,6,1,NA,1632,0,6,0,0,0,0,1,0,0,0,0,0
16976,746,2,48,21,4,1,NA,1695,0,4,0,0,0,1,0,0,0,0,0,0
17027,5921,2,35,4,5,1,NA,1125,0,9,0,1,0,0,0,0,0,0,0,0
17032,7317,2,60,22,3,0,NA,1777,0,4,0,0,0,1,0,0,0,0,0,0
17046,177,2,30,23,6,1,NA,843,0,6,0,0,0,0,1,0,0,0,0,0
17091,1101,2,32,18,6,1,NA,983,0,9,0,1,0,0,0,0,0,0,0,0
17105,916,2,58,16,4,0,NA,1196,0,9,0,1,0,0,0,0,0,0,0,0
17173,2344,2,35,14,2,1,NA,1717,0,7,1,0,0,0,0,0,0,0,0,0
17231,1743,2,65,6,6,0,NA,1310,0,5,0,0,1,0,0,0,0,0,0,0
17265,179,2,21,18,3,1,NA,1532,0,3,0,0,0,0,0,0,0,0,1,0
17301,2774,2,60,22,3,0,NA,1807,0,4,0,0,0,1,0,0,0,0,0,0
17304,8245,2,28,30,7,1,NA,1298,1,5,0,0,1,0,0,0,0,0,0,0
17339,5564,2,40,1,4,1,NA,1296,0,2,0,0,0,0,0,0,0,1,0,0
17456,4101,2,35,9,4,1,NA,677,0,7,1,0,0,0,0,0,0,0,0,0
