SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_9,adm2_14,adm2_15,adm2_12,adm2_1,adm2_3,adm2_8,adm2_10,adm2_11,adm2_4,adm2_13,adm2_7,adm2_2,adm2_5,adm2_6
21909,415,2,70,31,2,0,NA,1054,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21922,3115,2,28,5,7,1,NA,1713,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21933,9844,2,45,8,2,1,NA,1464,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21939,8324,2,27,27,3,1,NA,1771,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21948,3547,2,62,4,6,0,NA,1983,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21975,8318,2,40,31,3,1,NA,2327,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22005,2851,2,52,10,2,0,NA,1669,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22006,9605,2,32,28,4,1,NA,2456,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22007,3656,2,40,8,3,1,NA,2027,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22014,8087,2,31,2,4,1,NA,2579,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22030,7162,2,46,30,2,1,NA,2095,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22083,6865,2,39,14,6,1,NA,2140,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22096,3672,2,30,17,2,1,NA,1820,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22171,6689,2,55,10,5,0,NA,1832,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22190,1635,2,29,26,7,1,NA,2291,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22194,3597,2,43,24,5,1,NA,1390,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22209,6202,2,55,1,1,0,NA,980,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22224,8787,2,45,28,7,1,NA,1731,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22247,2947,2,53,18,1,0,NA,1955,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22372,9527,2,30,3,3,1,NA,1765,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22392,8928,2,45,4,6,1,NA,2784,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22461,11782,2,26,22,3,1,NA,1564,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22465,6865,2,19,14,6,1,NA,1366,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22474,7684,2,33,26,7,1,NA,1579,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22481,8362,2,20,30,3,1,NA,1390,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22551,3662,2,31,21,5,1,NA,1986,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22667,9760,2,21,12,4,1,NA,1361,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22669,2582,2,41,26,7,1,NA,2333,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22680,5023,2,47,13,3,1,NA,1454,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22734,11553,2,27,22,6,1,NA,1551,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22756,5347,2,28,6,1,1,NA,2012,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22764,10849,2,38,10,7,1,NA,1861,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22806,6912,2,25,11,2,1,NA,1844,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22837,632,2,40,3,5,1,NA,1860,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22847,3873,2,36,27,4,1,NA,1930,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22854,5800,2,45,26,7,1,NA,1885,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22880,10258,2,25,25,4,1,NA,1917,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22892,3331,2,37,19,3,1,NA,1497,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22967,4831,2,30,26,7,1,NA,1860,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22971,6123,2,38,3,1,1,NA,1419,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22983,6629,2,50,18,1,0,NA,2609,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22992,5713,2,40,30,2,1,NA,3373,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23032,3475,2,19,23,6,1,NA,1025,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23054,8758,2,51,30,1,0,NA,1675,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23106,5924,2,37,24,5,1,NA,1868,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23121,10102,2,46,29,3,1,NA,1066,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23405,10610,2,55,13,4,0,NA,1584,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23411,392,2,50,24,5,0,NA,1833,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23441,9431,2,27,17,2,1,NA,1844,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23450,3497,2,43,6,2,1,NA,2673,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23509,11851,2,24,15,3,1,NA,1714,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23517,10738,2,50,26,6,0,NA,1443,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23547,6522,2,32,14,6,1,NA,1295,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23557,4961,2,42,7,3,1,NA,2212,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23564,6650,2,49,27,3,1,NA,1428,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23606,9906,2,50,7,3,0,NA,1529,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23622,314,2,55,13,1,0,NA,2102,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23679,11133,2,19,12,4,1,NA,1432,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23695,10723,2,47,30,6,1,NA,1477,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23711,5024,2,40,22,5,1,NA,1081,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23726,5673,2,24,27,3,1,NA,1242,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23755,1797,2,35,20,2,1,NA,2000,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23779,4904,2,30,19,3,1,NA,1354,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23808,10393,2,24,4,6,1,NA,2124,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23874,4379,2,33,29,5,1,NA,2228,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23954,7101,2,45,1,3,1,NA,2875,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23964,6788,2,29,27,3,1,NA,1956,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24092,11830,2,27,3,3,1,NA,1920,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24152,10920,2,36,30,6,1,NA,1739,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24161,1334,2,40,6,1,1,NA,1518,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24195,10476,2,43,29,3,1,NA,1467,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24203,10389,2,22,8,3,1,NA,1234,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24239,2151,2,29,8,3,1,NA,1669,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24255,4141,2,45,1,1,1,NA,1494,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24298,9017,2,50,9,4,0,NA,2141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24319,2068,2,55,10,7,0,NA,2735,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24341,9918,2,18,16,4,1,NA,844,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24356,8672,2,30,29,5,1,NA,1479,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24446,1757,2,42,30,2,1,NA,2165,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24509,961,2,38,6,1,1,NA,892,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24568,9432,2,23,8,3,1,NA,1697,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24572,2150,2,42,30,1,1,NA,1316,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24574,7615,2,45,2,5,1,NA,2241,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24594,1989,2,25,13,1,1,NA,1672,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24618,9856,2,29,9,4,1,NA,1580,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24668,1418,2,85,3,3,0,NA,1071,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24727,826,2,58,30,6,0,NA,1360,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24738,4455,2,36,27,3,1,NA,2193,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24770,6596,2,40,22,4,1,NA,1163,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24798,10620,2,23,2,4,1,NA,1496,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24809,7656,2,45,2,5,1,NA,1674,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24822,3828,2,48,8,3,1,NA,2141,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24840,8787,2,21,28,7,1,NA,1558,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24886,2346,2,23,17,1,1,NA,1465,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24895,6259,2,50,31,2,0,NA,1212,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24933,4143,2,55,4,6,0,NA,854,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24951,4965,2,36,10,6,1,NA,1936,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24952,4386,2,50,4,7,0,NA,1598,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25025,7841,2,36,17,2,1,NA,1613,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25036,8583,2,39,9,4,1,NA,2133,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25050,11588,2,35,14,6,1,NA,1576,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25062,129,2,45,14,2,1,NA,928,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25150,4160,2,50,22,3,0,NA,1664,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25160,766,2,23,30,6,1,NA,819,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25173,6999,2,35,31,3,1,NA,2034,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25179,1609,2,52,17,1,0,NA,1519,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25218,5621,2,38,2,4,1,NA,2276,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25228,7788,2,30,25,7,1,NA,1928,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25246,3838,2,45,28,7,1,NA,998,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25254,8200,2,42,2,6,1,NA,1794,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25348,3695,2,36,17,2,1,NA,1539,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25352,5812,2,34,29,6,1,NA,1595,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25389,10484,2,19,30,4,1,NA,1795,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25413,9559,2,36,8,5,1,NA,2819,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25425,6829,2,37,26,7,1,NA,2111,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25430,8209,2,24,12,4,1,NA,1812,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25470,654,2,40,24,5,1,NA,1139,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25480,1057,2,27,14,2,1,NA,977,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25503,11901,2,55,20,1,0,NA,1767,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25545,6906,2,24,25,2,1,NA,2119,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25549,3861,2,50,5,5,0,NA,1481,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25591,1618,2,40,3,3,1,NA,1728,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25606,10484,2,42,30,4,1,NA,2078,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25613,10883,2,35,29,6,1,NA,997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25625,9999,2,19,12,4,1,NA,1000,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25634,7375,2,36,20,2,1,NA,2420,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25653,1272,2,43,11,6,1,NA,892,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25684,3651,2,49,21,5,1,NA,1314,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25749,10927,2,35,30,3,1,NA,1349,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25783,9260,2,31,24,5,1,NA,2559,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25808,3913,2,20,27,4,1,NA,1231,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25851,11027,2,50,4,6,0,NA,1385,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25897,10916,2,28,27,4,1,NA,1803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25907,1383,2,55,3,3,0,NA,1812,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25924,11496,2,21,4,7,1,NA,1439,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25973,7787,2,35,1,1,1,NA,1752,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25985,3975,2,50,17,5,0,NA,1386,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25986,1596,2,30,10,2,1,NA,1905,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25997,3904,2,48,8,4,1,NA,1706,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26007,4365,2,32,9,3,1,NA,869,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26044,883,2,30,2,4,1,NA,2656,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26074,14,2,25,23,3,1,NA,1966,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26077,5375,2,37,30,6,1,NA,1820,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26082,2328,2,28,2,4,1,NA,2014,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26083,4125,2,61,24,5,0,NA,2250,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26124,1666,2,24,18,5,1,NA,1907,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26133,1172,2,30,24,5,1,NA,1469,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26151,10450,2,30,10,7,1,NA,1075,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26177,1103,2,40,22,3,1,NA,1477,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26196,11496,2,50,4,7,0,NA,1637,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26210,11749,2,65,8,5,0,NA,2140,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26221,2158,2,42,5,7,1,NA,2368,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26240,5585,2,43,29,5,1,NA,549,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26249,9591,2,41,6,1,1,NA,1166,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26282,9061,2,80,19,4,0,NA,1417,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26283,11688,2,28,29,3,1,NA,1543,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26323,534,2,19,25,4,1,NA,1745,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26365,5654,2,55,8,3,0,NA,2216,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26392,546,2,27,27,3,1,NA,1120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26422,3239,2,22,13,3,1,NA,1901,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26431,3310,2,23,1,1,1,NA,1113,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26456,11609,2,39,10,7,1,NA,1788,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26479,6260,2,18,1,3,1,NA,1794,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26537,6094,2,35,2,5,1,NA,1621,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26594,4748,2,23,6,2,1,NA,2104,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26650,8194,2,30,8,7,1,NA,1645,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26652,8863,2,48,2,4,1,NA,809,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26677,67,2,50,12,2,0,NA,737,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26682,1637,2,25,10,6,1,NA,1620,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26699,10798,2,55,14,6,0,NA,1809,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26728,620,2,50,24,5,0,NA,1440,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26749,5754,2,54,18,6,0,NA,1325,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26755,1438,2,36,28,2,1,NA,2827,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26774,7611,2,39,25,5,1,NA,2065,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26779,3223,2,50,26,7,0,NA,1592,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26906,5429,2,49,13,1,1,NA,641,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26914,5722,2,38,23,7,1,NA,2370,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26926,6155,2,37,13,3,1,NA,2212,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26939,4232,2,29,27,3,1,NA,1697,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26948,8736,2,30,4,7,1,NA,1558,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26977,5827,2,30,29,6,1,NA,2097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26979,7754,2,63,8,3,0,NA,1810,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26990,1422,2,60,19,4,0,NA,1473,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27054,2834,2,29,25,5,1,NA,2054,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27080,3317,2,20,11,6,1,NA,1498,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27089,10318,2,44,6,2,1,NA,1277,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27107,743,2,39,29,6,1,NA,1257,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27160,5180,2,41,13,1,1,NA,1266,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27170,3593,2,34,22,4,1,NA,2251,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27201,11193,2,55,23,7,0,NA,1355,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27232,302,2,45,30,5,1,NA,1949,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27265,3957,2,82,26,6,0,NA,2288,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27292,11517,2,24,6,1,1,NA,1781,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27294,795,2,44,6,2,1,NA,1765,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27307,2999,2,37,11,6,1,NA,1744,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27368,9568,2,36,9,6,1,NA,1638,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27390,314,2,50,13,1,0,NA,1871,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27407,10764,2,55,2,5,0,NA,1860,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27426,11398,2,81,20,1,0,NA,1378,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27433,10501,2,21,4,6,1,NA,1832,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27452,1149,2,22,2,5,1,NA,2015,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27456,10799,2,35,2,4,1,NA,2655,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27469,11138,2,40,8,1,1,NA,2286,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27483,9564,2,45,25,2,1,NA,2429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27485,5507,2,55,31,3,0,NA,2113,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27507,7747,2,24,21,5,1,NA,1147,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27530,4215,2,55,16,6,0,NA,1671,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27540,8744,2,37,26,7,1,NA,1544,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27557,3166,2,52,27,4,0,NA,2401,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27577,47,2,32,8,7,1,NA,1592,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27594,6138,2,30,6,6,1,NA,2608,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27595,4940,2,48,23,6,1,NA,1452,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27627,5181,2,32,12,7,1,NA,1666,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27638,1666,2,50,18,5,0,NA,1795,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27653,4318,2,24,3,3,1,NA,1556,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27660,10521,2,35,21,5,1,NA,1340,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27718,1527,2,34,4,6,1,NA,2482,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27745,2147,2,35,29,1,1,NA,1109,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27813,11628,2,50,27,3,0,NA,1538,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27816,2417,2,40,20,4,1,NA,1965,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27828,3547,2,52,4,6,0,NA,2230,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27907,6028,2,55,30,4,0,NA,1056,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27935,4102,2,56,19,3,0,NA,1428,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27937,10439,2,70,3,3,0,NA,1268,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27949,7956,2,50,23,3,0,NA,1338,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27951,11542,2,20,15,3,1,NA,2721,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28027,9596,2,30,10,5,1,NA,2055,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28037,10110,2,60,1,1,0,NA,1031,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28076,3886,2,45,8,4,1,NA,1569,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28135,5940,2,21,28,7,1,NA,1546,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28158,10603,2,36,29,1,1,NA,1425,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28193,3115,2,55,5,7,0,NA,1117,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28229,11899,2,25,28,2,1,NA,2344,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28272,4771,2,40,7,2,1,NA,1630,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28287,3003,2,36,17,7,1,NA,1114,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28292,2679,2,78,27,3,0,NA,1237,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28349,8608,2,24,4,7,1,NA,1751,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28353,10170,2,39,19,4,1,NA,1939,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28463,11806,2,27,16,4,1,NA,1337,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28472,7805,2,27,25,2,1,NA,1837,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28539,7313,2,27,3,3,1,NA,1664,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28574,9568,2,18,9,6,1,NA,1700,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28577,324,2,40,16,4,1,NA,1084,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28599,2068,2,32,10,7,1,NA,1599,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28670,9968,2,50,28,2,0,NA,1727,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28743,9897,2,21,17,5,1,NA,1163,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28774,4714,2,32,6,1,1,NA,1854,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
