SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_9,adm2_3,adm2_1,adm2_8,adm2_2,adm2_7,adm2_10,adm2_5,adm2_6,adm2_4
35010,11746,1,20,8,1,NA,NA,2433,1,6,0,0,0,0,0,0,0,0,1,0
35037,4979,1,20,25,2,NA,NA,2090,0,5,0,0,0,0,0,0,0,1,0,0
35113,10580,1,19,22,6,NA,NA,1654,0,9,1,0,0,0,0,0,0,0,0,0
35158,5215,1,35,18,3,NA,NA,832,0,3,0,1,0,0,0,0,0,0,0,0
35165,8728,1,75,30,4,NA,NA,1658,0,1,0,0,1,0,0,0,0,0,0,0
35196,11089,1,56,28,6,NA,NA,1958,0,3,0,1,0,0,0,0,0,0,0,0
35197,11396,1,24,6,6,NA,NA,2393,0,5,0,0,0,0,0,0,0,1,0,0
35240,7085,1,20,30,2,NA,NA,1774,0,2,0,0,0,0,1,0,0,0,0,0
35263,10845,1,65,18,1,NA,NA,688,1,8,0,0,0,1,0,0,0,0,0,0
35278,8959,1,54,27,4,NA,NA,1020,0,5,0,0,0,0,0,0,0,1,0,0
35301,6642,1,30,5,5,NA,NA,2142,0,5,0,0,0,0,0,0,0,1,0,0
35345,738,1,18,3,6,NA,NA,1398,0,2,0,0,0,0,1,0,0,0,0,0
35359,594,1,66,29,6,NA,NA,1367,0,5,0,0,0,0,0,0,0,1,0,0
35367,3162,1,40,7,3,NA,NA,1904,0,7,0,0,0,0,0,1,0,0,0,0
35374,6488,1,27,21,4,NA,NA,2737,0,4,0,0,0,0,0,0,0,0,0,1
35393,689,1,20,3,6,NA,NA,1250,0,9,1,0,0,0,0,0,0,0,0,0
35461,3094,1,45,6,2,NA,NA,2069,0,6,0,0,0,0,0,0,0,0,1,0
35462,7856,1,55,6,3,NA,NA,1373,0,1,0,0,1,0,0,0,0,0,0,0
35493,4701,1,80,18,1,NA,NA,1419,1,8,0,0,0,1,0,0,0,0,0,0
35523,1073,1,53,15,7,NA,NA,2251,1,10,0,0,0,0,0,0,1,0,0,0
35554,884,1,60,3,5,NA,NA,2066,0,2,0,0,0,0,1,0,0,0,0,0
35567,3670,1,35,6,2,NA,NA,1281,0,6,0,0,0,0,0,0,0,0,1,0
35635,8585,1,26,28,5,NA,NA,1584,0,4,0,0,0,0,0,0,0,0,0,1
35638,4542,1,55,16,4,NA,NA,2189,0,7,0,0,0,0,0,1,0,0,0,0
35667,6104,1,50,27,4,NA,NA,2034,0,4,0,0,0,0,0,0,0,0,0,1
35718,2668,1,32,17,3,NA,NA,1462,0,2,0,0,0,0,1,0,0,0,0,0
35752,6767,1,19,20,3,NA,NA,845,0,8,0,0,0,1,0,0,0,0,0,0
35780,3756,1,45,9,3,NA,NA,1174,0,9,1,0,0,0,0,0,0,0,0,0
35803,1553,1,24,20,1,NA,NA,1649,1,4,0,0,0,0,0,0,0,0,0,1
35816,1959,1,44,5,2,NA,NA,2011,0,1,0,0,1,0,0,0,0,0,0,0
35899,4749,1,56,29,3,NA,NA,2638,0,1,0,0,1,0,0,0,0,0,0,0
35956,6095,1,40,8,4,NA,NA,2400,0,6,0,0,0,0,0,0,0,0,1,0
35967,6505,1,19,21,6,NA,NA,1168,0,3,0,1,0,0,0,0,0,0,0,0
35969,833,1,24,11,4,NA,NA,1516,0,10,0,0,0,0,0,0,1,0,0,0
36003,2235,1,60,25,3,NA,NA,2253,0,3,0,1,0,0,0,0,0,0,0,0
36058,5168,1,35,28,2,NA,NA,2140,0,1,0,0,1,0,0,0,0,0,0,0
36081,7206,1,22,21,5,NA,NA,1398,0,9,1,0,0,0,0,0,0,0,0,0
36090,3582,1,29,26,5,NA,NA,596,0,2,0,0,0,0,1,0,0,0,0,0
36125,2318,1,62,8,2,NA,NA,1322,0,9,1,0,0,0,0,0,0,0,0,0
36148,752,1,20,15,5,NA,NA,977,0,8,0,0,0,1,0,0,0,0,0,0
36195,2236,1,19,4,4,NA,NA,1136,0,5,0,0,0,0,0,0,0,1,0,0
36218,11291,1,18,12,2,NA,NA,2078,0,7,0,0,0,0,0,1,0,0,0,0
36248,8565,1,25,6,2,NA,NA,1593,0,7,0,0,0,0,0,1,0,0,0,0
36250,5770,1,45,14,4,NA,NA,1355,0,8,0,0,0,1,0,0,0,0,0,0
36368,10779,1,24,24,7,NA,NA,1479,1,6,0,0,0,0,0,0,0,0,1,0
36389,4645,1,21,23,7,NA,NA,716,1,5,0,0,0,0,0,0,0,1,0,0
36459,7680,1,33,16,7,NA,NA,1830,1,3,0,1,0,0,0,0,0,0,0,0
36461,3326,1,42,18,5,NA,NA,2570,0,1,0,0,1,0,0,0,0,0,0,0
36477,5053,1,55,5,6,NA,NA,1947,0,9,1,0,0,0,0,0,0,0,0,0
36518,1518,1,27,9,3,NA,NA,1137,0,9,1,0,0,0,0,0,0,0,0,0
36546,2747,1,55,4,4,NA,NA,733,0,5,0,0,0,0,0,0,0,1,0,0
36563,7769,1,46,21,5,NA,NA,1947,0,5,0,0,0,0,0,0,0,1,0,0
36567,10644,1,40,5,5,NA,NA,2981,0,6,0,0,0,0,0,0,0,0,1,0
36581,7945,1,50,14,4,NA,NA,1204,0,7,0,0,0,0,0,1,0,0,0,0
36637,3643,1,72,4,7,NA,NA,372,1,6,0,0,0,0,0,0,0,0,1,0
36646,3377,1,66,16,4,NA,NA,1591,0,7,0,0,0,0,0,1,0,0,0,0
36665,8355,1,32,4,7,NA,NA,2626,1,6,0,0,0,0,0,0,0,0,1,0
36670,8683,1,48,18,6,NA,NA,1294,0,9,1,0,0,0,0,0,0,0,0,0
36678,1497,1,70,10,4,NA,NA,1815,0,9,1,0,0,0,0,0,0,0,0,0
36697,4753,1,28,9,2,NA,NA,3394,0,10,0,0,0,0,0,0,1,0,0,0
36729,11254,1,21,8,5,NA,NA,1572,0,7,0,0,0,0,0,1,0,0,0,0
36734,5690,1,45,30,4,NA,NA,966,0,1,0,0,1,0,0,0,0,0,0,0
36804,11233,1,60,1,1,NA,NA,2744,1,8,0,0,0,1,0,0,0,0,0,0
36937,9526,1,55,18,5,NA,NA,1963,0,1,0,0,1,0,0,0,0,0,0,0
36941,7591,1,45,9,2,NA,NA,1234,0,10,0,0,0,0,0,0,1,0,0,0
36962,11655,1,33,13,5,NA,NA,1503,0,10,0,0,0,0,0,0,1,0,0,0
36976,9772,1,30,18,4,NA,NA,1484,0,2,0,0,0,0,1,0,0,0,0,0
36991,8245,1,35,30,7,NA,NA,1207,1,5,0,0,0,0,0,0,0,1,0,0
36999,3782,1,40,4,1,NA,NA,2140,1,1,0,0,1,0,0,0,0,0,0,0
37161,10730,1,23,21,5,NA,NA,1286,0,9,1,0,0,0,0,0,0,0,0,0
37171,4046,1,26,25,6,NA,NA,1808,0,1,0,0,1,0,0,0,0,0,0,0
37227,9869,1,43,22,3,NA,NA,1611,0,7,0,0,0,0,0,1,0,0,0,0
37233,3290,1,29,24,7,NA,NA,1012,1,6,0,0,0,0,0,0,0,0,1,0
37245,2124,1,18,18,1,NA,NA,2028,1,8,0,0,0,1,0,0,0,0,0,0
37266,11629,1,67,27,1,NA,NA,1135,1,1,0,0,1,0,0,0,0,0,0,0
37289,7449,1,35,26,7,NA,NA,2596,1,1,0,0,1,0,0,0,0,0,0,0
37292,10991,1,40,20,1,NA,NA,1369,1,4,0,0,0,0,0,0,0,0,0,1
37348,8030,1,70,10,4,NA,NA,1513,0,9,1,0,0,0,0,0,0,0,0,0
37361,5698,1,65,21,5,NA,NA,769,0,5,0,0,0,0,0,0,0,1,0,0
37409,6690,1,22,8,1,NA,NA,3192,1,6,0,0,0,0,0,0,0,0,1,0
37413,7277,1,30,5,5,NA,NA,3329,0,5,0,0,0,0,0,0,0,1,0,0
37422,4181,1,59,9,2,NA,NA,3864,0,10,0,0,0,0,0,0,1,0,0,0
37431,9298,1,65,24,1,NA,NA,1570,1,9,1,0,0,0,0,0,0,0,0,0
37468,5603,1,19,21,6,NA,NA,1533,0,3,0,1,0,0,0,0,0,0,0,0
37502,11882,1,55,27,5,NA,NA,1321,0,3,0,1,0,0,0,0,0,0,0,0
37538,7228,1,25,20,3,NA,NA,1394,0,8,0,0,0,1,0,0,0,0,0,0
37562,9848,1,42,16,7,NA,NA,2460,1,3,0,1,0,0,0,0,0,0,0,0
37565,3158,1,35,14,4,NA,NA,1453,0,7,0,0,0,0,0,1,0,0,0,0
37610,7423,1,46,27,5,NA,NA,539,0,3,0,1,0,0,0,0,0,0,0,0
37613,5690,1,19,30,4,NA,NA,1525,0,1,0,0,1,0,0,0,0,0,0,0
37709,5973,1,23,8,5,NA,NA,2235,0,1,0,0,1,0,0,0,0,0,0,0
37715,6640,1,35,9,4,NA,NA,1520,0,7,0,0,0,0,0,1,0,0,0,0
37735,8756,1,20,22,6,NA,NA,1207,0,9,1,0,0,0,0,0,0,0,0,0
37777,6907,1,40,4,3,NA,NA,3210,0,5,0,0,0,0,0,0,0,1,0,0
37843,6573,1,35,16,6,NA,NA,1080,0,8,0,0,0,1,0,0,0,0,0,0
37861,1401,1,45,14,4,NA,NA,1716,0,7,0,0,0,0,0,1,0,0,0,0
37866,10054,1,28,26,5,NA,NA,1852,0,2,0,0,0,0,1,0,0,0,0,0
37880,1074,1,30,9,2,NA,NA,3648,0,10,0,0,0,0,0,0,1,0,0,0
37890,6544,1,40,7,4,NA,NA,2603,0,1,0,0,1,0,0,0,0,0,0,0
37960,9652,1,46,6,5,NA,NA,2285,0,5,0,0,0,0,0,0,0,1,0,0
37967,5637,1,20,17,5,NA,NA,1715,0,9,1,0,0,0,0,0,0,0,0,0
37994,1437,1,35,19,5,NA,NA,2288,0,2,0,0,0,0,1,0,0,0,0,0
38118,2189,1,30,1,5,NA,NA,2265,0,1,0,0,1,0,0,0,0,0,0,0
38209,2766,1,52,19,4,NA,NA,1465,0,3,0,1,0,0,0,0,0,0,0,0
38227,1212,1,56,19,7,NA,NA,1669,1,4,0,0,0,0,0,0,0,0,0,1
38236,87,1,22,17,5,NA,NA,2149,0,9,1,0,0,0,0,0,0,0,0,0
38250,226,1,38,21,6,NA,NA,1280,0,3,0,1,0,0,0,0,0,0,0,0
38314,172,1,46,4,4,NA,NA,1708,0,6,0,0,0,0,0,0,0,0,1,0
38318,825,1,18,19,6,NA,NA,1345,0,1,0,0,1,0,0,0,0,0,0,0
38319,2987,1,33,5,5,NA,NA,2608,0,5,0,0,0,0,0,0,0,1,0,0
38323,4161,1,35,19,5,NA,NA,1381,0,2,0,0,0,0,1,0,0,0,0,0
38329,7865,1,42,2,6,NA,NA,4122,0,1,0,0,1,0,0,0,0,0,0,0
38336,2428,1,31,21,5,NA,NA,1342,0,5,0,0,0,0,0,0,0,1,0,0
38359,9317,1,51,6,2,NA,NA,991,0,7,0,0,0,0,0,1,0,0,0,0
38360,6357,1,65,20,7,NA,NA,1311,1,1,0,0,1,0,0,0,0,0,0,0
38390,8132,1,71,31,3,NA,NA,1316,0,7,0,0,0,0,0,1,0,0,0,0
38410,1519,1,65,10,4,NA,NA,1269,0,9,1,0,0,0,0,0,0,0,0,0
38425,6043,1,30,24,1,NA,NA,2441,1,9,1,0,0,0,0,0,0,0,0,0
38431,7397,1,50,15,5,NA,NA,2313,0,8,0,0,0,1,0,0,0,0,0,0
38464,473,1,25,29,5,NA,NA,2894,0,5,0,0,0,0,0,0,0,1,0,0
38468,8259,1,28,5,6,NA,NA,1271,0,9,1,0,0,0,0,0,0,0,0,0
38504,366,1,65,17,5,NA,NA,2914,0,9,1,0,0,0,0,0,0,0,0,0
38529,5160,1,35,19,4,NA,NA,1844,0,3,0,1,0,0,0,0,0,0,0,0
38540,2621,1,35,8,2,NA,NA,946,0,9,1,0,0,0,0,0,0,0,0,0
38570,4190,1,32,18,5,NA,NA,3130,0,1,0,0,1,0,0,0,0,0,0,0
38588,5745,1,55,19,4,NA,NA,1889,0,10,0,0,0,0,0,0,1,0,0,0
38591,6111,1,28,3,2,NA,NA,1895,0,5,0,0,0,0,0,0,0,1,0,0
38642,6061,1,60,3,3,NA,NA,2571,0,5,0,0,0,0,0,0,0,1,0,0
38686,5528,1,20,3,6,NA,NA,1863,0,9,1,0,0,0,0,0,0,0,0,0
38783,4690,1,24,6,3,NA,NA,906,0,1,0,0,1,0,0,0,0,0,0,0
38822,877,1,50,29,7,NA,NA,2250,1,3,0,1,0,0,0,0,0,0,0,0
38845,11611,1,26,22,5,NA,NA,2048,0,2,0,0,0,0,1,0,0,0,0,0
38897,8330,1,23,1,3,NA,NA,2220,0,2,0,0,0,0,1,0,0,0,0,0
38900,10772,1,22,4,5,NA,NA,505,0,9,1,0,0,0,0,0,0,0,0,0
38938,6767,1,45,20,3,NA,NA,759,0,8,0,0,0,1,0,0,0,0,0,0
38966,5434,1,26,19,5,NA,NA,2161,0,2,0,0,0,0,1,0,0,0,0,0
38996,4181,1,24,9,2,NA,NA,4464,0,10,0,0,0,0,0,0,1,0,0,0
38998,9998,1,41,20,7,NA,NA,2084,1,1,0,0,1,0,0,0,0,0,0,0
39001,7449,1,60,26,7,NA,NA,2181,1,1,0,0,1,0,0,0,0,0,0,0
39019,5542,1,22,1,1,NA,NA,2316,1,8,0,0,0,1,0,0,0,0,0,0
39055,8291,1,59,26,6,NA,NA,1801,0,1,0,0,1,0,0,0,0,0,0,0
39073,8456,1,75,30,6,NA,NA,1837,0,8,0,0,0,1,0,0,0,0,0,0
39085,5871,1,50,14,2,NA,NA,1697,0,7,0,0,0,0,0,1,0,0,0,0
39124,10221,1,30,5,2,NA,NA,1507,0,1,0,0,1,0,0,0,0,0,0,0
39140,8258,1,38,26,5,NA,NA,2035,0,2,0,0,0,0,1,0,0,0,0,0
39144,4876,1,36,2,2,NA,NA,2835,0,8,0,0,0,1,0,0,0,0,0,0
39170,11074,1,87,23,7,NA,NA,829,1,5,0,0,0,0,0,0,0,1,0,0
39230,182,1,65,13,4,NA,NA,1368,0,3,0,1,0,0,0,0,0,0,0,0
39242,8518,1,40,8,2,NA,NA,1342,0,9,1,0,0,0,0,0,0,0,0,0
39249,6452,1,50,26,6,NA,NA,2107,0,1,0,0,1,0,0,0,0,0,0,0
39252,3766,1,30,21,6,NA,NA,1971,0,3,0,1,0,0,0,0,0,0,0,0
39343,1120,1,48,22,5,NA,NA,1773,0,4,0,0,0,0,0,0,0,0,0,1
39397,8839,1,26,1,1,NA,NA,2261,1,8,0,0,0,1,0,0,0,0,0,0
39407,10391,1,55,14,5,NA,NA,1761,0,3,0,1,0,0,0,0,0,0,0,0
39412,7434,1,18,7,1,NA,NA,1379,1,9,1,0,0,0,0,0,0,0,0,0
39454,621,1,64,21,6,NA,NA,1225,0,3,0,1,0,0,0,0,0,0,0,0
39495,9167,1,60,25,2,NA,NA,1207,0,5,0,0,0,0,0,0,0,1,0,0
39503,6133,1,45,6,6,NA,NA,2986,0,6,0,0,0,0,0,0,0,0,1,0
39545,1860,1,80,13,5,NA,NA,1271,0,10,0,0,0,0,0,0,1,0,0,0
39557,133,1,35,17,3,NA,NA,573,0,2,0,0,0,0,1,0,0,0,0,0
39580,10756,1,45,27,4,NA,NA,1268,0,5,0,0,0,0,0,0,0,1,0,0
39582,11043,1,23,6,3,NA,NA,1986,0,1,0,0,1,0,0,0,0,0,0,0
39622,11263,1,32,22,5,NA,NA,2524,0,2,0,0,0,0,1,0,0,0,0,0
39636,10409,1,30,6,2,NA,NA,1214,0,7,0,0,0,0,0,1,0,0,0,0
39702,4593,1,19,6,6,NA,NA,2303,0,6,0,0,0,0,0,0,0,0,1,0
39713,11547,1,45,8,4,NA,NA,1955,0,7,0,0,0,0,0,1,0,0,0,0
