SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_4,adm2_11,adm2_10,adm2_2,adm2_7,adm2_14,adm2_9,adm2_15,adm2_3,adm2_13,adm2_12,adm2_5,adm2_8,adm2_6,adm2_1
9712,8787,1,23,28,7,NA,NA,121,28,NA,NA,71,28,NA,NA,6.59,28,NA,NA,7.669999999999998,28,NA,NA,4.554,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9747,4173,1,63,26,6,NA,NA,140,26,NA,NA,152,26,NA,NA,8.069999999999999,26,NA,NA,6.329999999999997,26,NA,NA,0.6705,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9791,6434,1,29,27,7,NA,NA,150,27,NA,NA,355,27,NA,NA,15.859999999999998,27,NA,NA,12.719999999999997,27,NA,NA,1.7963999999999998,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9802,2592,1,49,25,5,NA,NA,238,25,NA,NA,204,25,NA,NA,11.470000000000002,25,NA,NA,8.589999999999998,25,NA,NA,2.4255,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9869,10233,1,30,19,4,NA,NA,128,19,NA,NA,123,19,NA,NA,5.64,19,NA,NA,5.5600000000000005,19,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9881,2249,1,61,26,7,NA,NA,34,26,NA,NA,171,26,NA,NA,8.389999999999999,26,NA,NA,6.099999999999998,26,NA,NA,2.9205,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9921,6157,1,19,30,6,NA,NA,289,30,NA,NA,246,30,NA,NA,12.98,30,NA,NA,8.08,30,NA,NA,6.1732,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9922,5375,1,18,30,6,NA,NA,63,30,NA,NA,120,30,NA,NA,5.780000000000001,30,NA,NA,6.5200000000000005,30,NA,NA,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,165,1,45,3,3,NA,NA,133,3,NA,NA,124,3,NA,NA,11.269999999999996,3,NA,NA,5.3599999999999985,3,NA,NA,3.1836,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9969,7749,1,44,29,6,NA,NA,62,29,NA,NA,125,29,NA,NA,9.65,29,NA,NA,7.7299999999999995,29,NA,NA,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10029,8754,1,31,11,2,NA,NA,108,11,NA,NA,389,11,NA,NA,15.329999999999998,11,NA,NA,7.3100000000000005,11,NA,NA,14.284,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,11545,1,65,30,5,NA,NA,72,30,NA,NA,163,30,NA,NA,6.79,30,NA,NA,4.989999999999998,30,NA,NA,0.5445,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,4626,1,75,12,2,NA,NA,64,12,NA,NA,250,12,NA,NA,9.020000000000001,12,NA,NA,7.279999999999999,12,NA,NA,0.54,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10070,6655,1,45,28,4,NA,NA,15,28,NA,NA,115,28,NA,NA,6.909999999999999,28,NA,NA,5.859999999999999,28,NA,NA,0.6831,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10086,5227,1,28,30,3,NA,NA,82,30,NA,NA,180,30,NA,NA,9.809999999999995,30,NA,NA,8.169999999999998,30,NA,NA,1.35,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10153,8268,1,80,30,6,NA,NA,30,30,NA,NA,118,30,NA,NA,5.8199999999999985,30,NA,NA,5.000000000000001,30,NA,NA,0.252,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10161,7436,1,51,3,6,NA,NA,50,3,NA,NA,130,3,NA,NA,12.530000000000001,3,NA,NA,5.57,3,NA,NA,0.8828999999999999,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10193,6157,1,46,30,6,NA,NA,289,30,NA,NA,246,30,NA,NA,12.979999999999997,30,NA,NA,8.079999999999998,30,NA,NA,6.1732,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,11371,1,55,18,5,NA,NA,49,18,NA,NA,130,18,NA,NA,7.090000000000001,18,NA,NA,7.299999999999997,18,NA,NA,1.8,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10258,8781,1,29,27,7,NA,NA,247,27,NA,NA,279,27,NA,NA,9.540000000000001,27,NA,NA,8.71,27,NA,NA,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10295,2424,1,32,7,3,NA,NA,135,7,NA,NA,149,7,NA,NA,12.64,7,NA,NA,11.049999999999999,7,NA,NA,7.290899999999999,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10305,2818,1,55,26,7,NA,NA,15,26,NA,NA,187,26,NA,NA,4.929999999999999,26,NA,NA,2.03,26,NA,NA,8.9104,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10311,1637,1,28,10,6,NA,NA,103,10,NA,NA,185,10,NA,NA,9,10,NA,NA,7.389999999999999,10,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10329,2150,1,46,30,1,NA,NA,41,30,NA,NA,74,30,NA,NA,6.640000000000001,30,NA,NA,3.9999999999999996,30,NA,NA,1.6362,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10333,10102,1,28,29,3,NA,NA,55,29,NA,NA,101,29,NA,NA,6.13,29,NA,NA,5.339999999999997,29,NA,NA,1.215,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10380,246,1,20,22,4,NA,NA,40,22,NA,NA,120,22,NA,NA,6.16,22,NA,NA,5.579999999999999,22,NA,NA,1.476,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10417,6291,1,63,17,4,NA,NA,72,17,NA,NA,117,17,NA,NA,8.849999999999998,17,NA,NA,6.51,17,NA,NA,1.1169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10463,8434,1,35,23,7,NA,NA,55,23,NA,NA,241,23,NA,NA,17.800000000000004,23,NA,NA,12.179999999999998,23,NA,NA,0.909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10485,5728,1,55,8,4,NA,NA,39,8,NA,NA,137,8,NA,NA,12.33,8,NA,NA,5.1099999999999985,8,NA,NA,1.791,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10507,3239,1,30,13,3,NA,NA,621,13,NA,NA,137,13,NA,NA,7.51,13,NA,NA,7.5600000000000005,13,NA,NA,1.8045,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10542,314,1,71,13,1,NA,NA,49,13,NA,NA,167,13,NA,NA,5.509999999999999,13,NA,NA,4.229999999999999,13,NA,NA,1.4103,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10586,5026,1,51,27,3,NA,NA,57,27,NA,NA,139,27,NA,NA,9.78,27,NA,NA,7.179999999999999,27,NA,NA,3.3246000000000002,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10613,2469,1,52,4,6,NA,NA,198,4,NA,NA,187,4,NA,NA,9.009999999999998,4,NA,NA,7.599999999999999,4,NA,NA,2.1258,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10632,1766,1,25,8,2,NA,NA,264,8,NA,NA,237,8,NA,NA,14.360000000000003,8,NA,NA,9.589999999999996,8,NA,NA,2.5713,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10645,2515,1,39,2,4,NA,NA,57,2,NA,NA,165,2,NA,NA,8.389999999999999,2,NA,NA,5.72,2,NA,NA,1.5147,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10701,6094,1,49,2,5,NA,NA,86,2,NA,NA,194,2,NA,NA,11.16,2,NA,NA,7.429999999999998,2,NA,NA,1.2753,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10816,4774,1,65,3,3,NA,NA,3413,3,NA,NA,224,3,NA,NA,14.639999999999999,3,NA,NA,8.43,3,NA,NA,1.584,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10846,702,1,65,17,5,NA,NA,41,17,NA,NA,172,17,NA,NA,7.82,17,NA,NA,5.46,17,NA,NA,1.7082000000000002,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10974,3644,1,57,17,1,NA,NA,19,17,NA,NA,112,17,NA,NA,8.149999999999999,17,NA,NA,5.419999999999998,17,NA,NA,0.8370000000000001,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11001,7388,1,29,27,3,NA,NA,13,27,NA,NA,67,27,NA,NA,3.829999999999999,27,NA,NA,2.0599999999999996,27,NA,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11100,5070,1,32,27,4,NA,NA,71,27,NA,NA,121,27,NA,NA,6.1499999999999995,27,NA,NA,6.239999999999998,27,NA,NA,1.3482000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11114,4831,1,60,26,7,NA,NA,87,26,NA,NA,216,26,NA,NA,8.44,26,NA,NA,6.2700000000000005,26,NA,NA,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11156,1403,1,47,13,1,NA,NA,506,13,NA,NA,430,13,NA,NA,27.2,13,NA,NA,11.51,13,NA,NA,10.117,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11191,10078,1,18,29,3,NA,NA,28,29,NA,NA,118,29,NA,NA,7.42,29,NA,NA,3.88,29,NA,NA,1.0854,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11208,3819,1,27,17,2,NA,NA,23,17,NA,NA,102,17,NA,NA,4.709999999999999,17,NA,NA,4.2799999999999985,17,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11244,1840,1,27,29,3,NA,NA,15,29,NA,NA,134,29,NA,NA,4.69,29,NA,NA,3.8600000000000003,29,NA,NA,0.45,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11276,10898,1,30,8,3,NA,NA,104,8,NA,NA,149,8,NA,NA,7.89,8,NA,NA,6.510000000000001,8,NA,NA,1.9170000000000005,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11278,8758,1,60,30,1,NA,NA,13,30,NA,NA,64,30,NA,NA,6.7299999999999995,30,NA,NA,5.209999999999998,30,NA,NA,0.3435,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11280,11628,1,60,27,3,NA,NA,62,27,NA,NA,90,27,NA,NA,8.96,27,NA,NA,5.1099999999999985,27,NA,NA,2.135,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11283,10257,1,35,2,4,NA,NA,232,2,NA,NA,188,2,NA,NA,10.98,2,NA,NA,8.719999999999999,2,NA,NA,0.5949,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11290,10760,1,27,27,7,NA,NA,160,27,NA,NA,170,27,NA,NA,8.33,27,NA,NA,8.389999999999999,27,NA,NA,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11299,7598,1,35,2,2,NA,NA,129,2,NA,NA,155,2,NA,NA,18.52,2,NA,NA,14.769999999999998,2,NA,NA,12.288,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11318,11531,1,62,4,6,NA,NA,235,4,NA,NA,137,4,NA,NA,8.659999999999998,4,NA,NA,5.8999999999999995,4,NA,NA,1.791,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11350,4598,1,19,28,4,NA,NA,27,28,NA,NA,49,28,NA,NA,3.49,28,NA,NA,3.3699999999999997,28,NA,NA,0.657,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11463,4047,1,26,6,1,NA,NA,206,6,NA,NA,343,6,NA,NA,16.56,6,NA,NA,12.520000000000003,6,NA,NA,2.6837999999999997,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11473,1189,1,58,3,3,NA,NA,75,3,NA,NA,111,3,NA,NA,7.3,3,NA,NA,6.9799999999999995,3,NA,NA,0.18,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11614,84,1,28,27,6,NA,NA,433,27,NA,NA,438,27,NA,NA,18.980000000000004,27,NA,NA,12.639999999999999,27,NA,NA,4.5507,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11640,2068,1,65,10,7,NA,NA,62,10,NA,NA,166,10,NA,NA,12.81,10,NA,NA,10.729999999999999,10,NA,NA,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11684,10883,1,47,29,6,NA,NA,27,29,NA,NA,167,29,NA,NA,4.139999999999999,29,NA,NA,4.489999999999998,29,NA,NA,1.3230000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11720,4926,1,65,10,7,NA,NA,81,10,NA,NA,113,10,NA,NA,5.940000000000001,10,NA,NA,5.010000000000001,10,NA,NA,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11725,7953,1,31,8,3,NA,NA,441,8,NA,NA,134,8,NA,NA,12.420000000000003,8,NA,NA,7.099999999999999,8,NA,NA,5.4885,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11752,3433,1,23,26,7,NA,NA,46,26,NA,NA,109,26,NA,NA,4.879999999999999,26,NA,NA,4.049999999999998,26,NA,NA,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11758,10368,1,84,22,5,NA,NA,113,22,NA,NA,285,22,NA,NA,8.37,22,NA,NA,5.41,22,NA,NA,8.6884,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11796,7890,1,40,12,7,NA,NA,852,12,NA,NA,234,12,NA,NA,16.799999999999997,12,NA,NA,11.219999999999997,12,NA,NA,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11825,6773,1,36,12,2,NA,NA,5242,12,NA,NA,231,12,NA,NA,13.559999999999999,12,NA,NA,12.66,12,NA,NA,6.6899999999999995,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11828,2851,1,61,10,2,NA,NA,35,10,NA,NA,110,10,NA,NA,7.38,10,NA,NA,6.379999999999998,10,NA,NA,0.1503,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11915,6535,1,42,2,4,NA,NA,79,2,NA,NA,4248,2,NA,NA,10.75,2,NA,NA,9.399999999999999,2,NA,NA,19.832,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11951,3695,1,39,17,2,NA,NA,78,17,NA,NA,169,17,NA,NA,8.16,17,NA,NA,8.659999999999998,17,NA,NA,2.3193,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12028,1496,1,31,15,5,NA,NA,129,15,NA,NA,99,15,NA,NA,5.609999999999999,15,NA,NA,4.579999999999999,15,NA,NA,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12128,11807,1,31,19,3,NA,NA,149,19,NA,NA,212,19,NA,NA,11.360000000000001,19,NA,NA,7.4399999999999995,19,NA,NA,0.6876000000000001,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12142,3758,1,32,27,6,NA,NA,347,27,NA,NA,233,27,NA,NA,11.429999999999996,27,NA,NA,7.4399999999999995,27,NA,NA,1.9206,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12169,8047,1,39,23,6,NA,NA,151,23,NA,NA,206,23,NA,NA,9.069999999999999,23,NA,NA,8.56,23,NA,NA,1.7541000000000002,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12203,1182,1,48,7,3,NA,NA,37,7,NA,NA,536,7,NA,NA,14.299999999999999,7,NA,NA,5.36,7,NA,NA,24.657499999999995,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12215,1209,1,60,2,4,NA,NA,29,2,NA,NA,128,2,NA,NA,14.209999999999997,2,NA,NA,9.839999999999998,2,NA,NA,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12238,4143,1,67,4,6,NA,NA,66,4,NA,NA,109,4,NA,NA,7.4799999999999995,4,NA,NA,6.4399999999999995,4,NA,NA,1.296,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12249,5179,1,45,6,6,NA,NA,695,6,NA,NA,1776,6,NA,NA,10.01,6,NA,NA,8.05,6,NA,NA,6.7393,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12266,3783,1,26,10,2,NA,NA,670,10,NA,NA,155,10,NA,NA,6.239999999999998,10,NA,NA,3.8499999999999988,10,NA,NA,5.546499999999999,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12328,9856,1,70,9,4,NA,NA,158,9,NA,NA,101,9,NA,NA,4.509999999999999,9,NA,NA,4.039999999999998,9,NA,NA,0.7308,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12405,11294,1,80,25,2,NA,NA,35,25,NA,NA,91,25,NA,NA,33.17,25,NA,NA,5.879999999999999,25,NA,NA,0.8937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12424,7079,1,20,17,5,NA,NA,55,17,NA,NA,154,17,NA,NA,8.299999999999999,17,NA,NA,6.86,17,NA,NA,3.1445999999999996,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12469,3341,1,31,14,2,NA,NA,95,14,NA,NA,143,14,NA,NA,8.38,14,NA,NA,8.88,14,NA,NA,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12484,6772,1,35,27,7,NA,NA,103,27,NA,NA,189,27,NA,NA,6.9799999999999995,27,NA,NA,7.409999999999998,27,NA,NA,2.9610000000000003,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12485,3886,1,55,8,4,NA,NA,42,8,NA,NA,192,8,NA,NA,7.88,8,NA,NA,6.8100000000000005,8,NA,NA,1.5120000000000002,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12492,9838,1,60,17,2,NA,NA,766,17,NA,NA,151,17,NA,NA,5.8,17,NA,NA,5.489999999999998,17,NA,NA,0.7343999999999999,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12503,9061,1,55,19,4,NA,NA,22,19,NA,NA,189,19,NA,NA,11.290000000000001,19,NA,NA,10.68,19,NA,NA,0.7478999999999999,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12508,3987,1,60,5,3,NA,NA,148,5,NA,NA,154,5,NA,NA,8.120000000000001,5,NA,NA,6.229999999999999,5,NA,NA,1.4688,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12536,7777,1,24,19,6,NA,NA,250,19,NA,NA,271,19,NA,NA,15.59,19,NA,NA,9.95,19,NA,NA,1.3210000000000002,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12566,3942,1,18,3,6,NA,NA,58,3,NA,NA,125,3,NA,NA,6.779999999999999,3,NA,NA,6.81,3,NA,NA,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12570,3054,1,40,4,6,NA,NA,98,4,NA,NA,139,4,NA,NA,11.25,4,NA,NA,8.469999999999999,4,NA,NA,0.1818,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12585,11504,1,33,22,7,NA,NA,20,22,NA,NA,47,22,NA,NA,2.27,22,NA,NA,2.05,22,NA,NA,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12590,9052,1,67,5,5,NA,NA,59,5,NA,NA,231,5,NA,NA,14.799999999999999,5,NA,NA,8.629999999999999,5,NA,NA,0.9,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12636,9985,1,45,17,5,NA,NA,13,17,NA,NA,58,17,NA,NA,3.3000000000000003,17,NA,NA,3.74,17,NA,NA,1.62,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12655,11706,1,56,24,5,NA,NA,201,24,NA,NA,137,24,NA,NA,7.03,24,NA,NA,6.0699999999999985,24,NA,NA,2.0223,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12656,121,1,22,1,2,NA,NA,159,1,NA,NA,240,1,NA,NA,11.469999999999999,1,NA,NA,11.790000000000001,1,NA,NA,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12698,3760,1,45,13,3,NA,NA,655,13,NA,NA,254,13,NA,NA,14.749999999999998,13,NA,NA,7.389999999999999,13,NA,NA,0.9,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12714,8231,1,56,13,4,NA,NA,157,13,NA,NA,107,13,NA,NA,8.97,13,NA,NA,8.739999999999998,13,NA,NA,3.972,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12750,2958,1,50,18,6,NA,NA,82,18,NA,NA,190,18,NA,NA,12.469999999999999,18,NA,NA,6.9399999999999995,18,NA,NA,1.6260000000000001,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12762,10648,1,38,5,4,NA,NA,104,5,NA,NA,102,5,NA,NA,6.79,5,NA,NA,6.299999999999999,5,NA,NA,0.6075,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12766,8751,1,60,29,3,NA,NA,67,29,NA,NA,132,29,NA,NA,7.85,29,NA,NA,6.880000000000001,29,NA,NA,0.72,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12775,4365,1,40,9,3,NA,NA,77,9,NA,NA,122,9,NA,NA,7.45,9,NA,NA,4.609999999999999,9,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12827,11069,1,60,23,6,NA,NA,42,23,NA,NA,172,23,NA,NA,17.650000000000002,23,NA,NA,8.920000000000002,23,NA,NA,0.9108,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12855,8252,1,65,9,4,NA,NA,165,9,NA,NA,144,9,NA,NA,6.94,9,NA,NA,5.15,9,NA,NA,0.5697,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12914,9783,1,65,2,6,NA,NA,379,2,NA,NA,214,2,NA,NA,9.75,2,NA,NA,7.0299999999999985,2,NA,NA,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12921,5091,1,43,24,4,NA,NA,168,24,NA,NA,183,24,NA,NA,9.48,24,NA,NA,7.6499999999999995,24,NA,NA,2.16,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12989,9844,1,52,8,2,NA,NA,117,8,NA,NA,185,8,NA,NA,16.740000000000002,8,NA,NA,10.25,8,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12998,6398,1,49,15,5,NA,NA,66,15,NA,NA,85,15,NA,NA,20.04,15,NA,NA,5.179999999999999,15,NA,NA,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13018,67,1,62,12,2,NA,NA,68,12,NA,NA,202,12,NA,NA,7.789999999999998,12,NA,NA,5.319999999999999,12,NA,NA,1.872,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13138,11382,1,36,13,3,NA,NA,129,13,NA,NA,192,13,NA,NA,8.370000000000001,13,NA,NA,8.3,13,NA,NA,0.6876000000000001,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13153,11437,1,60,13,3,NA,NA,61,13,NA,NA,141,13,NA,NA,7.67,13,NA,NA,7.72,13,NA,NA,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13233,3421,1,40,23,6,NA,NA,124,23,NA,NA,223,23,NA,NA,10.219999999999997,23,NA,NA,8.989999999999998,23,NA,NA,1.3696000000000002,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13301,8718,1,30,8,1,NA,NA,84,8,NA,NA,104,8,NA,NA,5.109999999999999,8,NA,NA,5.299999999999998,8,NA,NA,1.2355,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13349,781,1,62,14,6,NA,NA,92,14,NA,NA,212,14,NA,NA,9.149999999999999,14,NA,NA,4.35,14,NA,NA,6.7551000000000005,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13351,11517,1,32,6,1,NA,NA,95,6,NA,NA,46,6,NA,NA,3.6000000000000005,6,NA,NA,3.39,6,NA,NA,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13401,7587,1,62,30,4,NA,NA,147,30,NA,NA,152,30,NA,NA,7.17,30,NA,NA,6.710000000000001,30,NA,NA,1.0908,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13457,5023,1,27,13,3,NA,NA,76,13,NA,NA,174,13,NA,NA,11.329999999999998,13,NA,NA,8.049999999999999,13,NA,NA,0.8397,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13502,10081,1,20,12,7,NA,NA,135,12,NA,NA,176,12,NA,NA,10.8,12,NA,NA,7.709999999999997,12,NA,NA,2.88,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13553,5560,1,48,6,1,NA,NA,3665,6,NA,NA,230,6,NA,NA,18.599999999999998,6,NA,NA,9.6,6,NA,NA,0.7515000000000001,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13629,302,1,29,30,5,NA,NA,70,30,NA,NA,224,30,NA,NA,8.79,30,NA,NA,6.32,30,NA,NA,1.125,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13640,6865,1,43,14,6,NA,NA,155,14,NA,NA,214,14,NA,NA,14.700000000000001,14,NA,NA,9.959999999999997,14,NA,NA,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13692,2326,1,55,29,6,NA,NA,114,29,NA,NA,137,29,NA,NA,4.930000000000001,29,NA,NA,5.86,29,NA,NA,4.026599999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13728,10170,1,55,19,4,NA,NA,63,19,NA,NA,91,19,NA,NA,4.91,19,NA,NA,5.889999999999999,19,NA,NA,0.0756,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13818,2439,1,45,10,7,NA,NA,64,10,NA,NA,97,10,NA,NA,5.729999999999999,10,NA,NA,6.68,10,NA,NA,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13870,1430,1,52,22,4,NA,NA,126,22,NA,NA,252,22,NA,NA,10.549999999999999,22,NA,NA,9.440000000000001,22,NA,NA,1.215,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13926,1245,1,52,3,3,NA,NA,96,3,NA,NA,224,3,NA,NA,11.81,3,NA,NA,8.389999999999999,3,NA,NA,1.899,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13931,5924,1,40,24,5,NA,NA,406,24,NA,NA,854,24,NA,NA,13.81,24,NA,NA,9.889999999999999,24,NA,NA,2.5374,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
