SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_4,adm2_3,adm2_8,adm2_11,adm2_7,adm2_6,adm2_2,adm2_1,adm2_10,adm2_9,adm2_5
10057,5210,2,30,28,85,4019,9.91,5.609999999999999,0,2,0,0,0,0,0,0,1,0,0,0,0
10071,4277,2,32,20,0,29,2.14,2.37,0,2,0,0,0,0,0,0,1,0,0,0,0
10114,8473,2,62,20,29,768,4.28,2.4299999999999997,0,1,0,0,0,0,0,0,0,1,0,0,0
10115,5733,2,62,20,585,855,9.81,6.179999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0
10120,8179,2,31,13,57,568,6.47,5.359999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
10159,3040,2,68,24,36,3879,6.390000000000001,5.119999999999998,0,4,1,0,0,0,0,0,0,0,0,0,0
10165,1704,1,21,11,11,1348,4.97,3.34,0,1,0,0,0,0,0,0,0,1,0,0,0
10166,9445,2,56,25,34,60,3.3800000000000003,2.19,0,4,1,0,0,0,0,0,0,0,0,0,0
10180,1850,1,26,27,53,90,5.71,3.009999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
10191,7869,2,75,20,45,3881,6.039999999999999,5.13,0,9,0,0,0,0,0,0,0,0,0,1,0
10225,8684,1,25,16,70,254,10.57,8.11,0,5,0,0,0,0,0,0,0,0,0,0,1
10228,2142,1,25,20,27,143,6.030000000000001,4.6499999999999995,0,11,0,0,0,1,0,0,0,0,0,0,0
10274,5512,1,32,17,98,6117,6.52,6.61,0,5,0,0,0,0,0,0,0,0,0,0,1
10300,381,2,55,11,57,605,8.95,5.139999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
10319,8982,1,65,28,38,1259,2.8700000000000006,3.03,0,2,0,0,0,0,0,0,1,0,0,0,0
10332,7717,1,60,10,162,74,6.779999999999999,4.130000000000001,0,6,0,0,0,0,0,1,0,0,0,0,0
10355,11218,2,63,9,3,23,1.4000000000000001,1.58,0,1,0,0,0,0,0,0,0,1,0,0,0
10368,1361,2,83,20,30,1281,9.940000000000001,8.61,0,9,0,0,0,0,0,0,0,0,0,1,0
10398,6371,1,52,25,35,1371,14.82,10.35,0,4,1,0,0,0,0,0,0,0,0,0,0
10401,3130,1,34,27,88,5861,10.62,8.2,0,4,1,0,0,0,0,0,0,0,0,0,0
10406,2441,1,31,16,34,2932,9.04,9.54,0,5,0,0,0,0,0,0,0,0,0,0,1
10412,710,1,49,17,49,4084,11.61,10.62,0,5,0,0,0,0,0,0,0,0,0,0,1
10431,10665,2,42,18,32,1317,7.990000000000001,4.96,0,1,0,0,0,0,0,0,0,1,0,0,0
10472,9763,2,52,16,12,1195,2.81,2.7299999999999995,0,4,1,0,0,0,0,0,0,0,0,0,0
10482,9353,2,38,27,16,49,8.05,2.65,0,10,0,0,0,0,0,0,0,0,1,0,0
10491,1313,2,20,20,44,1202,11.17,5.6499999999999995,0,11,0,0,0,1,0,0,0,0,0,0,0
10502,9197,2,38,26,1027,761,43.12,2.71,0,10,0,0,0,0,0,0,0,0,1,0,0
10518,10057,2,52,15,40,1346,7.860000000000001,6.319999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
10530,8202,1,43,20,189,297,6.619999999999999,5.969999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
10544,7161,2,44,19,51,93,16.6,4.1899999999999995,0,10,0,0,0,0,0,0,0,0,1,0,0
10545,7533,1,40,21,27,25,1.9700000000000002,1.83,0,9,0,0,0,0,0,0,0,0,0,1,0
10553,8036,2,21,6,23,311,11.250000000000002,5.02,0,3,0,1,0,0,0,0,0,0,0,0,0
10577,2852,2,21,16,32,87,11.91,7.02,0,11,0,0,0,1,0,0,0,0,0,0,0
10626,1704,1,60,11,13,1501,5.119999999999998,3.429999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
10635,3091,2,67,12,37,1334,5.339999999999999,3,0,1,0,0,0,0,0,0,0,1,0,0,0
10636,6456,1,55,18,13,1433,7.619999999999998,8.98,0,11,0,0,0,1,0,0,0,0,0,0,0
10649,5640,1,27,19,26,1020,4.3999999999999995,2.22,0,6,0,0,0,0,0,1,0,0,0,0,0
10653,452,1,51,22,0,18,0.58,0.77,0,1,0,0,0,0,0,0,0,1,0,0,0
10655,2245,2,70,27,50,599,4.76,2.81,0,6,0,0,0,0,0,1,0,0,0,0,0
10663,1301,1,45,12,95,150,12.32,7.79,0,8,0,0,1,0,0,0,0,0,0,0,0
10678,1001,2,45,22,32,2023,4.759999999999999,3.9999999999999996,0,6,0,0,0,0,0,1,0,0,0,0,0
10718,8588,2,44,17,9,92,5.8500000000000005,5.07,0,1,0,0,0,0,0,0,0,1,0,0,0
10721,11821,1,34,14,52,3188,7.639999999999999,8.749999999999996,0,5,0,0,0,0,0,0,0,0,0,0,1
10737,1467,2,37,12,18,63,4.28,2.7499999999999996,0,8,0,0,1,0,0,0,0,0,0,0,0
10800,622,2,63,18,9,39,3.29,2.6399999999999997,0,8,0,0,1,0,0,0,0,0,0,0,0
10848,11839,2,67,19,28,83,6.9,2.45,0,11,0,0,0,1,0,0,0,0,0,0,0
10852,9046,2,47,18,1997,105,7.28,3.389999999999999,0,9,0,0,0,0,0,0,0,0,0,1,0
10854,660,2,58,23,213,112,17.259999999999998,6.0200000000000005,0,8,0,0,1,0,0,0,0,0,0,0,0
10857,2664,2,60,24,3,87,4.52,4.53,0,4,1,0,0,0,0,0,0,0,0,0,0
10858,183,1,24,27,136,2517,10.58,7.84,0,4,1,0,0,0,0,0,0,0,0,0,0
10876,7165,2,66,17,3,27,1.96,2.38,0,11,0,0,0,1,0,0,0,0,0,0,0
10880,10665,1,53,18,41,1679,8.529999999999998,5.64,0,1,0,0,0,0,0,0,0,1,0,0,0
10893,7129,1,19,15,60,2193,6.540000000000001,4.449999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
10915,2964,1,35,15,2,114,4.9399999999999995,5.41,0,11,0,0,0,1,0,0,0,0,0,0,0
10930,1850,1,29,27,83,123,7.469999999999999,4.079999999999998,0,7,0,0,0,0,1,0,0,0,0,0,0
10934,8036,2,42,6,24,322,11.639999999999999,6.099999999999999,0,3,0,1,0,0,0,0,0,0,0,0,0
10953,10665,1,19,18,32,1325,8.559999999999999,5.86,0,1,0,0,0,0,0,0,0,1,0,0,0
10954,9088,2,27,8,17,1664,5.58,5.26,0,6,0,0,0,0,0,1,0,0,0,0,0
10957,8757,1,69,14,177,241,7.83,4.710000000000001,0,4,1,0,0,0,0,0,0,0,0,0,0
10960,5123,2,42,22,35,564,5.87,3.6599999999999997,0,8,0,0,1,0,0,0,0,0,0,0,0
10973,280,2,37,15,94,291,20.49,13.049999999999999,0,3,0,1,0,0,0,0,0,0,0,0,0
10976,7636,2,73,18,35,77,8.43,6.22,0,7,0,0,0,0,1,0,0,0,0,0,0
10977,4298,2,67,22,65,2704,5.420000000000001,5.309999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
10980,7888,1,35,27,143,315,16.48,11.28,0,7,0,0,0,0,1,0,0,0,0,0,0
10986,8179,1,36,13,159,590,8.15,7.199999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
10990,536,2,41,20,418,824,15.84,2.3200000000000003,0,9,0,0,0,0,0,0,0,0,0,1,0
11006,11589,2,38,25,19,417,13.409999999999998,5.99,0,10,0,0,0,0,0,0,0,0,1,0,0
11016,2768,2,42,20,19,200,7.980000000000001,6.460000000000001,0,5,0,0,0,0,0,0,0,0,0,0,1
11036,8096,2,47,28,1,35,2.6999999999999993,3.4799999999999995,0,11,0,0,0,1,0,0,0,0,0,0,0
11040,8905,2,28,26,66,190,8.52,5.959999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
11064,6056,2,64,9,352,65,8.589999999999996,3.829999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
11080,6761,1,40,19,1383,169,61.44,9.799999999999999,0,5,0,0,0,0,0,0,0,0,0,0,1
11118,661,2,60,10,4,33,4.300000000000001,3.34,0,1,0,0,0,0,0,0,0,1,0,0,0
11120,1599,1,45,11,40,114,8.419999999999998,5.29,0,10,0,0,0,0,0,0,0,0,1,0,0
11134,3696,2,76,27,63,286,8.24,5.52,0,7,0,0,0,0,1,0,0,0,0,0,0
11192,2870,2,32,14,325,138,9.65,6.13,0,10,0,0,0,0,0,0,0,0,1,0,0
11207,6276,1,41,30,37,1158,17.630000000000003,11.09,0,2,0,0,0,0,0,0,1,0,0,0,0
11213,1313,2,65,20,42,1196,10.349999999999998,4.969999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0
11218,10217,2,57,20,63,1280,8.19,5.509999999999999,0,2,0,0,0,0,0,0,1,0,0,0,0
11219,3462,2,59,11,16,78,5.04,3.8899999999999997,0,1,0,0,0,0,0,0,0,1,0,0,0
11221,1306,2,33,16,31,3175,4.369999999999999,4.749999999999999,0,5,0,0,0,0,0,0,0,0,0,0,1
11260,8707,2,47,17,51,113,5.289999999999999,3.44,0,1,0,0,0,0,0,0,0,1,0,0,0
11311,8595,1,25,20,75,53,22.830000000000002,4.27,0,7,0,0,0,0,1,0,0,0,0,0,0
11314,3555,2,19,3,57,1225,10.680000000000001,6.819999999999998,0,3,0,1,0,0,0,0,0,0,0,0,0
11341,8501,2,28,23,17,78,4.819999999999999,3.51,0,11,0,0,0,1,0,0,0,0,0,0,0
11352,8064,1,27,20,49,110,3.8,2.35,0,2,0,0,0,0,0,0,1,0,0,0,0
11357,9471,1,70,24,38,500,18.81,7.729999999999998,0,7,0,0,0,0,1,0,0,0,0,0,0
11382,4342,2,25,16,204,144,5.839999999999999,3.4299999999999997,0,3,0,1,0,0,0,0,0,0,0,0,0
11395,10508,2,50,21,41,4632,11.25,8.34,0,9,0,0,0,0,0,0,0,0,0,1,0
11396,2884,1,32,14,90,1552,6.25,2.9400000000000004,0,4,1,0,0,0,0,0,0,0,0,0,0
11401,5801,1,29,20,35,3152,8.61,7.21,0,11,0,0,0,1,0,0,0,0,0,0,0
11441,3774,1,56,18,31,145,16.91,3.4699999999999998,0,7,0,0,0,0,1,0,0,0,0,0,0
11446,1794,1,29,23,101,4673,8.32,7.529999999999998,0,8,0,0,1,0,0,0,0,0,0,0,0
11456,11856,2,60,19,32,1426,4.9399999999999995,3.939999999999999,0,5,0,0,0,0,0,0,0,0,0,0,1
11458,2180,1,58,16,267,897,8.749999999999998,5.74,0,4,1,0,0,0,0,0,0,0,0,0,0
11459,3768,2,40,19,21,88,14.759999999999998,6.17,0,10,0,0,0,0,0,0,0,0,1,0,0
11461,6589,2,55,16,10,120,4.489999999999999,2.74,0,3,0,1,0,0,0,0,0,0,0,0,0
11494,1090,2,53,24,21,58,5.37,5.589999999999998,0,4,1,0,0,0,0,0,0,0,0,0,0
11509,7251,1,61,14,320,1454,11.41,8.23,0,4,1,0,0,0,0,0,0,0,0,0,0
11534,8588,2,20,17,7,66,4.130000000000001,3.4099999999999997,0,1,0,0,0,0,0,0,0,1,0,0,0
11542,832,2,65,20,48,1620,6.91,3.7499999999999996,0,9,0,0,0,0,0,0,0,0,0,1,0
11548,2425,2,25,20,30,2931,8.700000000000001,7.34,0,9,0,0,0,0,0,0,0,0,0,1,0
11556,7719,2,74,15,48,59,10.930000000000001,10.74,0,1,0,0,0,0,0,0,0,1,0,0,0
11586,9952,2,55,9,28,88,9.96,2.61,0,6,0,0,0,0,0,1,0,0,0,0,0
11630,7421,1,64,5,1663,291,24.770000000000007,12.929999999999998,0,3,0,1,0,0,0,0,0,0,0,0,0
11632,8392,2,33,14,31,1646,10.250000000000002,6.26,0,1,0,0,0,0,0,0,0,1,0,0,0
11665,9160,1,34,20,53,4554,7.9399999999999995,7.18,0,2,0,0,0,0,0,0,1,0,0,0,0
11670,5191,2,22,14,482,225,21.599999999999998,9.299999999999997,0,3,0,1,0,0,0,0,0,0,0,0,0
11710,7586,2,53,19,122,1824,11.120000000000001,8,0,9,0,0,0,0,0,0,0,0,0,1,0
11746,11839,1,34,19,119,175,10.62,6.629999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
11751,5553,2,28,25,73,5134,9.61,7.639999999999998,0,4,1,0,0,0,0,0,0,0,0,0,0
11768,9599,1,26,19,153,2417,16.17,6.7,0,9,0,0,0,0,0,0,0,0,0,1,0
11783,11218,1,42,9,6,45,2.84,3.4899999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0
11813,9941,1,57,8,328,41,3.8400000000000003,0.9800000000000001,0,3,0,1,0,0,0,0,0,0,0,0,0
11844,8244,2,35,16,58,3080,5.53,5.06,0,4,1,0,0,0,0,0,0,0,0,0,0
11849,7285,1,32,13,112,144,8.909999999999998,7.24,0,5,0,0,0,0,0,0,0,0,0,0,1
11851,2666,1,48,25,16,207,9.719999999999999,3.9499999999999993,0,7,0,0,0,0,1,0,0,0,0,0,0
11876,8982,1,42,28,75,2467,4.45,3.93,0,2,0,0,0,0,0,0,1,0,0,0,0
11880,2017,1,39,15,84,202,8.68,6.99,0,3,0,1,0,0,0,0,0,0,0,0,0
11905,2643,2,70,17,136,1273,11.59,7.5200000000000005,0,3,0,1,0,0,0,0,0,0,0,0,0
11907,2448,1,62,20,25,231,9.040000000000001,7.09,0,9,0,0,0,0,0,0,0,0,0,1,0
11918,7256,2,58,5,23,305,8.93,4.159999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
11958,990,2,52,24,312,1300,18.44,11.44,0,7,0,0,0,0,1,0,0,0,0,0,0
11979,9763,1,55,16,14,1511,3.5900000000000003,3.46,0,4,1,0,0,0,0,0,0,0,0,0,0
12008,741,2,40,26,49,3052,5.93,4.4799999999999995,0,10,0,0,0,0,0,0,0,0,1,0,0
12015,4972,1,20,26,16,87,12.659999999999998,6.4399999999999995,0,6,0,0,0,0,0,1,0,0,0,0,0
12054,2660,2,30,8,69,993,17.740000000000002,8.279999999999998,0,3,0,1,0,0,0,0,0,0,0,0,0
12065,10931,2,60,25,41,123,12.799999999999999,7.29,0,7,0,0,0,0,1,0,0,0,0,0,0
12082,7888,1,63,27,144,366,19.58,14.18,0,7,0,0,0,0,1,0,0,0,0,0,0
12091,414,2,45,25,77,3579,6.599999999999999,5.669999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
12118,9538,2,52,10,63,110,9.660000000000002,4.31,0,10,0,0,0,0,0,0,0,0,1,0,0
12127,3394,2,35,12,34,1026,3.5,1.8700000000000003,0,8,0,0,1,0,0,0,0,0,0,0,0
12135,11353,2,36,11,28,2278,5.91,6.24,0,1,0,0,0,0,0,0,0,1,0,0,0
12141,910,1,60,21,86,39,2.4099999999999997,2.6799999999999997,0,8,0,0,1,0,0,0,0,0,0,0,0
12144,6166,2,55,16,38,1575,5.75,4.34,0,8,0,0,1,0,0,0,0,0,0,0,0
12162,1599,2,37,11,31,86,6.33,4.279999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
12194,4998,1,18,27,50,1549,15.63,7.67,0,7,0,0,0,0,1,0,0,0,0,0,0
12231,7533,2,35,21,133,77,7.01,4.21,0,9,0,0,0,0,0,0,0,0,0,1,0
12270,4552,1,55,5,202,474,19.68,7.430000000000001,0,6,0,0,0,0,0,1,0,0,0,0,0
12282,9059,2,60,15,40,1091,19.13,14.42,0,5,0,0,0,0,0,0,0,0,0,0,1
12283,4533,2,32,20,68,1904,7.29,5.74,0,7,0,0,0,0,1,0,0,0,0,0,0
12288,2563,1,30,30,22,32,1.7100000000000002,1.42,0,2,0,0,0,0,0,0,1,0,0,0,0
12290,6967,2,30,19,228,200,14.700000000000001,6.24,0,9,0,0,0,0,0,0,0,0,0,1,0
12306,4560,2,51,20,34,2578,7.17,6.669999999999997,0,2,0,0,0,0,0,0,1,0,0,0,0
12311,3170,2,80,22,19,1060,4.01,3.12,0,6,0,0,0,0,0,1,0,0,0,0,0
12338,183,2,22,27,199,2505,10.42,7.720000000000001,0,4,1,0,0,0,0,0,0,0,0,0,0
12341,6120,2,42,18,9,82,4.93,3.9800000000000004,0,3,0,1,0,0,0,0,0,0,0,0,0
12372,3038,1,40,15,32,71,5.26,3.49,0,5,0,0,0,0,0,0,0,0,0,0,1
12399,798,2,32,19,12,265,6.3,5.56,0,6,0,0,0,0,0,1,0,0,0,0,0
12414,7878,1,49,10,81,740,11.250000000000002,5.029999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
12418,8916,1,23,7,20,286,15.959999999999999,11.629999999999999,1,3,0,1,0,0,0,0,0,0,0,0,0
12445,5298,2,29,23,10,22,1.6,2.11,0,4,1,0,0,0,0,0,0,0,0,0,0
12481,2655,2,56,10,36,57,5.74,3.53,0,1,0,0,0,0,0,0,0,1,0,0,0
12487,11318,2,55,16,64,2132,8.000000000000002,6.1,0,8,0,0,1,0,0,0,0,0,0,0,0
12517,8054,1,57,24,67,1816,8.31,5.829999999999998,0,4,1,0,0,0,0,0,0,0,0,0,0
12527,6861,1,68,22,30,2190,4.47,4.33,0,8,0,0,1,0,0,0,0,0,0,0,0
12528,2102,2,60,21,117,2367,7.12,6.5,0,9,0,0,0,0,0,0,0,0,0,1,0
12543,2995,2,22,20,2,38,3.4400000000000004,3.36,0,10,0,0,0,0,0,0,0,0,1,0,0
12548,8633,2,70,20,2,23,2.04,2.31,0,5,0,0,0,0,0,0,0,0,0,0,1
12563,10529,2,46,27,57,450,4.569999999999999,3.0699999999999994,0,1,0,0,0,0,0,0,0,1,0,0,0
12626,9150,1,62,5,2915,392,16.44,6.68,0,3,0,1,0,0,0,0,0,0,0,0,0
12628,5744,2,65,18,1076,131,7.44,3.6199999999999997,0,11,0,0,0,1,0,0,0,0,0,0,0
12647,1003,1,38,17,40,3253,22.270000000000003,11.84,0,6,0,0,0,0,0,1,0,0,0,0,0
12653,3726,1,39,17,32,2031,6.330000000000001,8.17,0,5,0,0,0,0,0,0,0,0,0,0,1
12659,11505,2,58,12,25,1852,6.24,3.87,0,10,0,0,0,0,0,0,0,0,1,0,0
12701,1810,1,54,27,34,75,4.509999999999999,2.23,0,6,0,0,0,0,0,1,0,0,0,0,0
12706,9423,1,55,21,520,1601,19.610000000000003,8.179999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0
12726,4332,2,70,23,7,45,3.27,2.17,0,11,0,0,0,1,0,0,0,0,0,0,0
12732,3577,1,49,16,34,108,5.710000000000001,6.22,0,11,0,0,0,1,0,0,0,0,0,0,0
12807,10269,2,48,20,302,582,11.13,6.3999999999999995,0,11,0,0,0,1,0,0,0,0,0,0,0
12825,3703,2,60,20,5,36,1.85,2.51,0,2,0,0,0,0,0,0,1,0,0,0,0
12842,7512,2,31,9,35,168,11.78,9.97,0,3,0,1,0,0,0,0,0,0,0,0,0
12851,173,2,58,18,1615,102,12.850000000000001,11.739999999999997,0,9,0,0,0,0,0,0,0,0,0,1,0
12852,3084,2,45,7,102,94,4.380000000000001,5.11,1,3,0,1,0,0,0,0,0,0,0,0,0
12868,3412,1,75,18,23,2452,5.27,4.65,0,6,0,0,0,0,0,1,0,0,0,0,0
12873,1853,2,64,22,18,194,6.779999999999999,3.42,0,7,0,0,0,0,1,0,0,0,0,0,0
12884,11529,1,45,18,74,2599,11.42,9.129999999999999,0,8,0,0,1,0,0,0,0,0,0,0,0
12895,11304,2,38,10,69,55,6.110000000000001,4,0,9,0,0,0,0,0,0,0,0,0,1,0
12896,1770,2,50,26,49,70,9.989999999999998,4.499999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
12903,2720,1,52,19,914,166,8.61,4.63,0,11,0,0,0,1,0,0,0,0,0,0,0
12950,10061,2,44,18,121,303,13.2,8.100000000000001,0,10,0,0,0,0,0,0,0,0,1,0,0
12968,5090,1,36,19,23,1047,10.549999999999999,5.3199999999999985,0,6,0,0,0,0,0,1,0,0,0,0,0
12985,10579,2,74,5,9,1082,1.52,1.79,0,6,0,0,0,0,0,1,0,0,0,0,0
13043,6961,2,34,16,41,81,6.3100000000000005,4.13,0,6,0,0,0,0,0,1,0,0,0,0,0
13044,3327,2,57,16,46,4611,5.95,4.609999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
13045,8052,2,45,22,76,198,6.519999999999999,4.16,0,7,0,0,0,0,1,0,0,0,0,0,0
13053,11443,2,50,22,47,99,6.04,4.069999999999999,0,9,0,0,0,0,0,0,0,0,0,1,0
13095,8605,2,42,15,37,2411,9.36,8.06,0,4,1,0,0,0,0,0,0,0,0,0,0
13109,11594,2,29,8,43,138,15.08,6.53,0,6,0,0,0,0,0,1,0,0,0,0,0
13115,11689,1,60,5,800,414,13.859999999999998,6.9099999999999975,0,6,0,0,0,0,0,1,0,0,0,0,0
13146,1473,1,79,22,55,1088,9.95,5.209999999999998,0,7,0,0,0,0,1,0,0,0,0,0,0
13263,3616,2,22,17,28,2302,4.32,3.17,0,11,0,0,0,1,0,0,0,0,0,0,0
13272,741,2,62,26,44,3044,5.44,4.359999999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
13280,11689,1,29,5,800,423,14.5,7.949999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
13292,6942,2,52,14,131,2967,9.119999999999997,7.53,0,5,0,0,0,0,0,0,0,0,0,0,1
13294,8917,1,18,22,31,2374,10.08,9.34,0,6,0,0,0,0,0,1,0,0,0,0,0
13306,5230,1,34,16,21,153,6.359999999999999,4.28,0,4,1,0,0,0,0,0,0,0,0,0,0
13343,10834,2,50,19,120,4396,11.03,6.109999999999999,0,9,0,0,0,0,0,0,0,0,0,1,0
13358,8819,1,27,22,57,2130,4.74,3.61,0,6,0,0,0,0,0,1,0,0,0,0,0
13360,7451,1,45,18,70,139,9.2,6.1,0,2,0,0,0,0,0,0,1,0,0,0,0
13399,281,2,49,24,2,65,4.35,4.01,0,4,1,0,0,0,0,0,0,0,0,0,0
13450,9990,2,66,15,103,413,5.11,2.58,0,1,0,0,0,0,0,0,0,1,0,0,0
13455,4342,2,47,16,215,166,6.999999999999999,4.2700000000000005,0,3,0,1,0,0,0,0,0,0,0,0,0
13461,1090,1,65,24,26,60,5.880000000000001,5.64,0,4,1,0,0,0,0,0,0,0,0,0,0
13469,10129,1,23,15,38,42,5.08,3.3599999999999994,0,11,0,0,0,1,0,0,0,0,0,0,0
13481,5052,2,62,20,16,275,10.479999999999999,5.21,0,10,0,0,0,0,0,0,0,0,1,0,0
13483,7499,2,45,18,4815,244,30.020000000000003,8.020000000000001,0,10,0,0,0,0,0,0,0,0,1,0,0
13592,3394,1,45,12,68,1734,5.949999999999999,3.1899999999999995,0,8,0,0,1,0,0,0,0,0,0,0,0
13604,6682,2,30,8,186,3289,13.42,8.109999999999998,0,3,0,1,0,0,0,0,0,0,0,0,0
13618,7050,2,55,12,9,33,2.38,2.2299999999999995,0,1,0,0,0,0,0,0,0,1,0,0,0
13641,11569,2,32,16,10,114,3.6300000000000003,3.39,0,11,0,0,0,1,0,0,0,0,0,0,0
13662,4821,1,55,18,19,1331,6.249999999999999,6.04,0,6,0,0,0,0,0,1,0,0,0,0,0
13669,1472,2,40,29,9,38,3.450000000000001,2.5599999999999996,0,8,0,0,1,0,0,0,0,0,0,0,0
13702,9851,2,44,25,116,938,8.83,5.300000000000001,0,10,0,0,0,0,0,0,0,0,1,0,0
13752,2841,2,63,12,50,57,3.16,1.1,0,8,0,0,1,0,0,0,0,0,0,0,0
13763,7338,2,48,18,35,917,10.530000000000001,2.7,0,6,0,0,0,0,0,1,0,0,0,0,0
13797,5671,1,25,19,108,171,14.69,8.4,0,11,0,0,0,1,0,0,0,0,0,0,0
13806,7842,2,70,16,5,56,3.5500000000000003,3.1399999999999997,0,5,0,0,0,0,0,0,0,0,0,0,1
13839,8883,2,37,11,117,172,7.579999999999999,4.22,0,1,0,0,0,0,0,0,0,1,0,0,0
13856,1878,2,65,7,124,104,9.530000000000001,8.719999999999999,1,3,0,1,0,0,0,0,0,0,0,0,0
13860,149,1,37,28,86,2983,7.829999999999999,6.239999999999998,0,2,0,0,0,0,0,0,1,0,0,0,0
13865,10836,1,30,8,1085,100,8.72,5.6099999999999985,0,10,0,0,0,0,0,0,0,0,1,0,0
13873,785,2,41,2,56,134,10.799999999999999,4.81,0,2,0,0,0,0,0,0,1,0,0,0,0
13910,3847,2,30,23,219,975,6.930000000000001,3.6399999999999997,0,7,0,0,0,0,1,0,0,0,0,0,0
13949,11228,2,46,23,45,2004,6.769999999999999,5.019999999999999,0,7,0,0,0,0,1,0,0,0,0,0,0
13954,2168,2,71,8,4,17,4.759999999999999,1.57,0,10,0,0,0,0,0,0,0,0,1,0,0
13970,4255,1,18,16,52,79,8.79,5.59,0,6,0,0,0,0,0,1,0,0,0,0,0
14007,1769,2,42,26,95,192,27.690000000000005,8.369999999999997,0,10,0,0,0,0,0,0,0,0,1,0,0
14013,11576,1,30,20,29,89,5.32,4.87,0,9,0,0,0,0,0,0,0,0,0,1,0
14024,9222,2,58,23,29,919,4.619999999999999,4.299999999999998,0,8,0,0,1,0,0,0,0,0,0,0,0
14026,4621,2,19,15,70,4459,9.5,7.539999999999998,0,8,0,0,1,0,0,0,0,0,0,0,0
14041,2342,1,69,19,7,96,2.43,2.47,0,5,0,0,0,0,0,0,0,0,0,0,1
14068,4303,2,48,21,40,1813,4.79,4.499999999999999,0,9,0,0,0,0,0,0,0,0,0,1,0
14070,9908,1,24,22,187,202,9.129999999999999,7.15,0,7,0,0,0,0,1,0,0,0,0,0,0
14072,10361,1,42,16,467,253,18.25,11.589999999999998,0,5,0,0,0,0,0,0,0,0,0,0,1
14094,3345,2,63,16,42,1564,7.01,4.9799999999999995,0,8,0,0,1,0,0,0,0,0,0,0,0
14100,4487,2,37,21,9,757,1.9400000000000002,2.3099999999999996,0,8,0,0,1,0,0,0,0,0,0,0,0
14105,11766,1,22,27,49,2416,4.03,3.7499999999999996,0,6,0,0,0,0,0,1,0,0,0,0,0
14133,6166,1,61,16,41,1622,4.98,3.7900000000000005,0,8,0,0,1,0,0,0,0,0,0,0,0
14138,7999,1,32,18,59,181,12.9,10.649999999999999,0,4,1,0,0,0,0,0,0,0,0,0,0
14153,2924,2,56,14,103,147,7.4799999999999995,5.6899999999999995,0,4,1,0,0,0,0,0,0,0,0,0,0
14171,7149,1,52,15,23,139,3.45,2.79,0,8,0,0,1,0,0,0,0,0,0,0,0
14192,8606,2,27,21,274,177,9.27,4.79,0,8,0,0,1,0,0,0,0,0,0,0,0
14241,2924,1,61,14,162,176,11.439999999999998,6.7299999999999995,0,4,1,0,0,0,0,0,0,0,0,0,0
14242,10269,1,56,20,340,664,13.05,8.25,0,11,0,0,0,1,0,0,0,0,0,0,0
14247,2260,2,52,27,40,33,3.630000000000001,2.319999999999998,0,6,0,0,0,0,0,1,0,0,0,0,0
14251,9160,2,52,20,27,2381,4.64,4.39,0,2,0,0,0,0,0,0,1,0,0,0,0
14301,11047,2,58,29,20,99,26.89,7.6,0,11,0,0,0,1,0,0,0,0,0,0,0
14302,8657,1,47,24,77,208,12.510000000000002,6.499999999999998,0,9,0,0,0,0,0,0,0,0,0,1,0
14325,2995,1,29,20,3,43,4.64,3.9599999999999995,0,10,0,0,0,0,0,0,0,0,1,0,0
14333,5625,1,42,6,81,781,11.260000000000003,5.279999999999999,0,3,0,1,0,0,0,0,0,0,0,0,0
14340,6205,2,32,18,37,84,13.5,4.809999999999999,0,6,0,0,0,0,0,1,0,0,0,0,0
14358,10135,2,39,26,43,163,11.41,4.660000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
14364,3577,2,20,16,34,93,4.6899999999999995,4.609999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0
