SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_3,adm2_8,adm2_11,adm2_6,adm2_9,adm2_2,adm2_4,adm2_1,adm2_10,adm2_7,adm2_5
15948,2781,1,39,15,911,0,1,0,0,0,0,0,0,0,1,0,0,0
15993,4257,1,36,29,2080,0,2,0,0,0,0,0,1,0,0,0,0,0
16089,11171,1,45,20,1402,0,11,0,0,1,0,0,0,0,0,0,0,0
16108,7141,1,48,27,1601,0,1,0,0,0,0,0,0,0,1,0,0,0
16130,6226,1,58,20,1798,0,9,0,0,0,0,1,0,0,0,0,0,0
16133,7869,1,26,20,1787,0,9,0,0,0,0,1,0,0,0,0,0,0
16149,2109,1,22,11,767,0,10,0,0,0,0,0,0,0,0,1,0,0
16160,3562,1,30,28,1164,0,11,0,0,1,0,0,0,0,0,0,0,0
16169,9353,1,21,27,976,0,10,0,0,0,0,0,0,0,0,1,0,0
16235,9586,1,60,18,729,0,6,0,0,0,1,0,0,0,0,0,0,0
16236,660,1,32,23,2257,0,8,0,1,0,0,0,0,0,0,0,0,0
16289,7869,1,55,20,1693,0,9,0,0,0,0,1,0,0,0,0,0,0
16313,1937,1,53,5,3091,0,6,0,0,0,1,0,0,0,0,0,0,0
16327,525,1,57,4,1238,0,6,0,0,0,1,0,0,0,0,0,0,0
16334,8184,1,52,16,1637,0,8,0,1,0,0,0,0,0,0,0,0,0
16337,10982,1,25,14,1987,0,5,0,0,0,0,0,0,0,0,0,0,1
16427,11844,1,40,19,2252,0,11,0,0,1,0,0,0,0,0,0,0,0
16477,5982,1,38,17,1423,0,3,1,0,0,0,0,0,0,0,0,0,0
16487,10029,1,49,27,1946,0,10,0,0,0,0,0,0,0,0,1,0,0
16499,6620,1,64,22,2244,0,7,0,0,0,0,0,0,0,0,0,1,0
16554,7963,1,21,21,1044,0,11,0,0,1,0,0,0,0,0,0,0,0
16559,4998,1,61,27,1815,0,7,0,0,0,0,0,0,0,0,0,1,0
16641,297,1,50,5,1682,0,3,1,0,0,0,0,0,0,0,0,0,0
16656,11617,1,70,16,1288,0,11,0,0,1,0,0,0,0,0,0,0,0
16694,4037,1,33,20,2194,0,11,0,0,1,0,0,0,0,0,0,0,0
16765,1850,1,55,27,1516,0,7,0,0,0,0,0,0,0,0,0,1,0
16769,2265,1,63,23,795,0,11,0,0,1,0,0,0,0,0,0,0,0
16771,4621,1,65,15,1575,0,8,0,1,0,0,0,0,0,0,0,0,0
16823,821,1,62,16,1057,0,5,0,0,0,0,0,0,0,0,0,0,1
16832,2720,1,19,19,745,0,11,0,0,1,0,0,0,0,0,0,0,0
16903,8590,1,52,9,1666,0,1,0,0,0,0,0,0,0,1,0,0,0
16924,3616,1,31,17,1513,0,11,0,0,1,0,0,0,0,0,0,0,0
16995,8657,1,21,24,1680,0,9,0,0,0,0,1,0,0,0,0,0,0
17009,7166,1,48,20,3779,0,2,0,0,0,0,0,1,0,0,0,0,0
17021,181,1,40,18,1328,0,6,0,0,0,1,0,0,0,0,0,0,0
17024,8392,1,35,14,1835,0,1,0,0,0,0,0,0,0,1,0,0,0
17035,8911,1,65,15,1112,0,8,0,1,0,0,0,0,0,0,0,0,0
17045,3830,1,34,16,1445,0,8,0,1,0,0,0,0,0,0,0,0,0
17094,10217,1,67,20,1551,0,2,0,0,0,0,0,1,0,0,0,0,0
17135,2229,1,43,20,1655,0,2,0,0,0,0,0,1,0,0,0,0,0
17138,8916,1,19,7,2557,1,3,1,0,0,0,0,0,0,0,0,0,0
17170,1630,1,26,10,1500,0,9,0,0,0,0,1,0,0,0,0,0,0
17176,6611,1,21,19,1722,0,2,0,0,0,0,0,1,0,0,0,0,0
17216,9134,1,32,30,1852,0,2,0,0,0,0,0,1,0,0,0,0,0
17222,3562,1,60,28,1164,0,11,0,0,1,0,0,0,0,0,0,0,0
17228,4988,1,18,23,1899,0,8,0,1,0,0,0,0,0,0,0,0,0
17270,3941,1,57,22,2254,0,7,0,0,0,0,0,0,0,0,0,1,0
17299,7129,1,47,15,1683,0,1,0,0,0,0,0,0,0,1,0,0,0
17322,11411,1,38,17,2778,0,3,1,0,0,0,0,0,0,0,0,0,0
17341,2852,1,24,16,2095,0,11,0,0,1,0,0,0,0,0,0,0,0
17349,10694,1,44,4,1216,0,6,0,0,0,1,0,0,0,0,0,0,0
17399,3577,1,26,16,1594,0,11,0,0,1,0,0,0,0,0,0,0,0
17432,5244,1,19,15,1809,0,8,0,1,0,0,0,0,0,0,0,0,0
17455,2516,1,38,18,2083,0,6,0,0,0,1,0,0,0,0,0,0,0
17459,9253,1,21,11,926,0,10,0,0,0,0,0,0,0,0,1,0,0
17476,2096,1,35,22,1965,0,9,0,0,0,0,1,0,0,0,0,0,0
17528,9980,1,23,8,2705,0,3,1,0,0,0,0,0,0,0,0,0,0
17556,8146,1,30,10,1838,0,6,0,0,0,1,0,0,0,0,0,0,0
17580,10339,1,30,16,2276,0,5,0,0,0,0,0,0,0,0,0,0,1
17620,9756,1,60,23,2420,0,4,0,0,0,0,0,0,1,0,0,0,0
17738,6707,1,36,18,1443,0,11,0,0,1,0,0,0,0,0,0,0,0
17754,9777,1,33,19,669,0,6,0,0,0,1,0,0,0,0,0,0,0
17859,1575,1,45,18,2985,0,9,0,0,0,0,1,0,0,0,0,0,0
17967,7889,1,52,20,968,0,9,0,0,0,0,1,0,0,0,0,0,0
18061,4242,1,48,21,2129,0,11,0,0,1,0,0,0,0,0,0,0,0
18126,6682,1,62,8,2135,0,3,1,0,0,0,0,0,0,0,0,0,0
18152,409,1,24,21,1030,0,9,0,0,0,0,1,0,0,0,0,0,0
18182,11030,1,37,10,1465,0,6,0,0,0,1,0,0,0,0,0,0,0
18207,6754,1,38,11,2398,0,10,0,0,0,0,0,0,0,0,1,0,0
18212,5244,1,64,15,1603,0,8,0,1,0,0,0,0,0,0,0,0,0
18272,4396,1,36,26,2072,0,4,0,0,0,0,0,0,1,0,0,0,0
18288,3333,1,30,2,2197,0,2,0,0,0,0,0,1,0,0,0,0,0
18335,1328,1,32,16,703,0,7,0,0,0,0,0,0,0,0,0,1,0
18390,109,1,46,25,1695,0,7,0,0,0,0,0,0,0,0,0,1,0
18392,3338,1,38,21,901,0,9,0,0,0,0,1,0,0,0,0,0,0
18396,7060,1,22,14,2023,0,5,0,0,0,0,0,0,0,0,0,0,1
18421,4513,1,40,16,1801,0,5,0,0,0,0,0,0,0,0,0,0,1
18468,2966,1,21,18,1079,0,3,1,0,0,0,0,0,0,0,0,0,0
18501,4791,1,33,16,1338,0,5,0,0,0,0,0,0,0,0,0,0,1
18535,1871,1,26,15,855,0,8,0,1,0,0,0,0,0,0,0,0,0
18549,11318,1,26,16,1770,0,8,0,1,0,0,0,0,0,0,0,0,0
18559,5744,1,33,18,1866,0,11,0,0,1,0,0,0,0,0,0,0,0
18560,5269,1,42,20,457,0,2,0,0,0,0,0,1,0,0,0,0,0
18583,3357,1,53,24,1553,0,4,0,0,0,0,0,0,1,0,0,0,0
18595,7807,1,25,12,1725,0,1,0,0,0,0,0,0,0,1,0,0,0
18620,7834,1,52,18,2254,0,2,0,0,0,0,0,1,0,0,0,0,0
18633,1828,1,49,15,1224,0,8,0,1,0,0,0,0,0,0,0,0,0
18642,10431,1,42,18,1085,0,9,0,0,0,0,1,0,0,0,0,0,0
18657,2677,1,56,25,3535,0,7,0,0,0,0,0,0,0,0,0,1,0
18733,5671,1,54,19,1653,0,11,0,0,1,0,0,0,0,0,0,0,0
18747,3808,1,34,20,924,0,9,0,0,0,0,1,0,0,0,0,0,0
18792,1315,1,71,23,1422,0,11,0,0,1,0,0,0,0,0,0,0,0
18812,9517,1,20,10,1383,0,9,0,0,0,0,1,0,0,0,0,0,0
18860,3138,1,65,3,2304,0,3,1,0,0,0,0,0,0,0,0,0,0
18889,1639,1,45,5,2236,0,6,0,0,0,1,0,0,0,0,0,0,0
18909,2577,1,49,28,1158,0,4,0,0,0,0,0,0,1,0,0,0,0
18918,9353,1,19,27,1442,0,10,0,0,0,0,0,0,0,0,1,0,0
18923,8707,1,51,17,1291,0,1,0,0,0,0,0,0,0,1,0,0,0
18939,383,1,39,12,930,0,8,0,1,0,0,0,0,0,0,0,0,0
18963,10135,1,50,26,1993,0,1,0,0,0,0,0,0,0,1,0,0,0
19016,8703,1,60,16,1026,0,3,1,0,0,0,0,0,0,0,0,0,0
19115,456,1,37,28,1899,0,2,0,0,0,0,0,1,0,0,0,0,0
19117,2852,1,29,16,1696,0,11,0,0,1,0,0,0,0,0,0,0,0
19141,4900,1,39,16,864,0,5,0,0,0,0,0,0,0,0,0,0,1
19143,11318,1,62,16,1689,0,8,0,1,0,0,0,0,0,0,0,0,0
19227,11011,1,37,10,1388,0,10,0,0,0,0,0,0,0,0,1,0,0
19265,8146,1,18,10,1477,0,6,0,0,0,1,0,0,0,0,0,0,0
19352,9100,1,19,14,963,0,5,0,0,0,0,0,0,0,0,0,0,1
19370,2292,1,62,26,2678,0,1,0,0,0,0,0,0,0,1,0,0,0
19373,1969,1,60,21,1827,0,9,0,0,0,0,1,0,0,0,0,0,0
19419,6139,1,68,22,1454,0,6,0,0,0,1,0,0,0,0,0,0,0
19506,10761,1,42,10,827,0,9,0,0,0,0,1,0,0,0,0,0,0
19606,4273,1,32,24,1321,0,4,0,0,0,0,0,0,1,0,0,0,0
19624,6639,1,70,18,2004,0,11,0,0,1,0,0,0,0,0,0,0,0
19641,10797,1,58,15,2408,0,4,0,0,0,0,0,0,1,0,0,0,0
19759,1071,1,36,22,2786,0,7,0,0,0,0,0,0,0,0,0,1,0
