SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_1,adm2_7,adm2_4,adm2_10,adm2_9,adm2_2,adm2_6,adm2_11,adm2_5,adm2_8,adm2_3
23531,1457,2,61,9,NA,NA,2376,0,1,1,0,0,0,0,0,0,0,0,0,0
23570,2058,2,20,24,1,NA,1869,0,11,0,0,0,0,0,0,0,1,0,0,0
23590,8394,2,18,30,1,NA,1832,0,1,1,0,0,0,0,0,0,0,0,0,0
23602,591,2,21,23,1,NA,2460,0,2,0,0,0,0,0,1,0,0,0,0,0
23620,377,2,34,21,1,NA,1940,0,5,0,0,0,0,0,0,0,0,1,0,0
23643,5581,2,80,29,NA,NA,1333,0,6,0,0,0,0,0,0,1,0,0,0,0
23667,1928,2,35,26,1,NA,1535,0,3,0,0,0,0,0,0,0,0,0,0,1
23673,1588,2,32,15,1,NA,2011,0,11,0,0,0,0,0,0,0,1,0,0,0
23729,7641,2,25,1,1,NA,2228,1,6,0,0,0,0,0,0,1,0,0,0,0
23732,8947,2,32,21,1,NA,2394,0,1,1,0,0,0,0,0,0,0,0,0,0
23740,7736,2,75,13,NA,NA,1657,0,5,0,0,0,0,0,0,0,0,1,0,0
23820,6743,2,50,3,NA,NA,1873,0,6,0,0,0,0,0,0,1,0,0,0,0
23866,10162,2,27,10,1,NA,2892,0,9,0,0,0,0,1,0,0,0,0,0,0
23895,1181,2,30,23,1,NA,2212,0,5,0,0,0,0,0,0,0,0,1,0,0
23899,1483,2,38,1,1,NA,1350,1,7,0,1,0,0,0,0,0,0,0,0,0
23966,803,2,39,25,1,NA,2129,0,6,0,0,0,0,0,0,1,0,0,0,0
23973,3962,2,27,15,1,NA,1795,0,1,1,0,0,0,0,0,0,0,0,0,0
24048,2967,2,35,17,1,NA,1978,0,4,0,0,1,0,0,0,0,0,0,0,0
24079,10895,2,24,29,1,NA,2305,0,3,0,0,0,0,0,0,0,0,0,0,1
24081,6746,2,48,11,1,NA,2575,0,5,0,0,0,0,0,0,0,0,1,0,0
24117,3776,2,44,14,1,NA,2642,0,10,0,0,0,1,0,0,0,0,0,0,0
24141,124,2,27,2,1,NA,2971,0,9,0,0,0,0,1,0,0,0,0,0,0
24158,11661,2,20,16,1,NA,1789,0,4,0,0,1,0,0,0,0,0,0,0,0
24172,1183,2,60,12,NA,NA,1664,0,9,0,0,0,0,1,0,0,0,0,0,0
24225,11267,2,30,16,1,NA,2292,0,11,0,0,0,0,0,0,0,1,0,0,0
24246,343,2,34,12,1,NA,1993,0,3,0,0,0,0,0,0,0,0,0,0,1
24259,5685,2,18,25,1,NA,2496,0,5,0,0,0,0,0,0,0,0,1,0,0
24418,10839,2,65,12,NA,NA,1983,0,5,0,0,0,0,0,0,0,0,1,0,0
24430,7620,2,29,30,1,NA,1970,0,3,0,0,0,0,0,0,0,0,0,0,1
24439,3686,2,26,27,1,NA,2243,0,3,0,0,0,0,0,0,0,0,0,0,1
24470,3518,2,43,29,1,NA,1736,0,4,0,0,1,0,0,0,0,0,0,0,0
24490,10024,2,73,19,NA,NA,1828,0,4,0,0,1,0,0,0,0,0,0,0,0
24529,6429,2,38,2,1,NA,1911,0,9,0,0,0,0,1,0,0,0,0,0,0
24583,975,2,40,22,1,NA,2331,0,8,0,0,0,0,0,0,0,0,0,1,0
24589,1574,2,46,19,1,NA,2185,0,11,0,0,0,0,0,0,0,1,0,0,0
24624,143,2,33,17,1,NA,2070,0,10,0,0,0,1,0,0,0,0,0,0,0
24663,7952,2,46,18,1,NA,1832,0,11,0,0,0,0,0,0,0,1,0,0,0
24715,3787,2,25,14,1,NA,2283,0,1,1,0,0,0,0,0,0,0,0,0,0
24728,9488,2,19,29,1,NA,2276,0,3,0,0,0,0,0,0,0,0,0,0,1
24761,2548,2,62,28,NA,NA,1798,0,4,0,0,1,0,0,0,0,0,0,0,0
24777,7374,2,68,13,NA,NA,1987,0,9,0,0,0,0,1,0,0,0,0,0,0
24816,9248,2,45,11,1,NA,2478,0,9,0,0,0,0,1,0,0,0,0,0,0
24846,1971,2,25,4,3,NA,1925,0,10,0,0,0,1,0,0,0,0,0,0,0
24881,2983,2,33,4,1,NA,2407,0,9,0,0,0,0,1,0,0,0,0,0,0
24894,5761,2,55,11,NA,NA,2165,0,9,0,0,0,0,1,0,0,0,0,0,0
24896,1366,2,40,2,1,NA,1975,0,9,0,0,0,0,1,0,0,0,0,0,0
24914,3105,2,25,2,1,NA,2224,0,6,0,0,0,0,0,0,1,0,0,0,0
24931,9740,2,31,22,1,NA,2298,0,8,0,0,0,0,0,0,0,0,0,1,0
24934,4624,2,22,20,1,NA,1819,0,8,0,0,0,0,0,0,0,0,0,1,0
24960,612,2,40,26,1,NA,2351,0,8,0,0,0,0,0,0,0,0,0,1,0
24998,9726,2,35,28,1,NA,2161,0,5,0,0,0,0,0,0,0,0,1,0,0
25053,1817,2,60,26,NA,NA,2758,0,2,0,0,0,0,0,1,0,0,0,0,0
25069,803,2,18,25,1,NA,2109,0,6,0,0,0,0,0,0,1,0,0,0,0
25074,2518,2,48,9,1,NA,1510,0,3,0,0,0,0,0,0,0,0,0,0,1
25081,9566,2,20,20,1,NA,2124,0,9,0,0,0,0,1,0,0,0,0,0,0
25120,2571,2,40,25,1,NA,2463,0,8,0,0,0,0,0,0,0,0,0,1,0
25135,7058,2,27,19,2,NA,1759,0,11,0,0,0,0,0,0,0,1,0,0,0
25144,7493,2,82,9,NA,NA,1607,0,4,0,0,1,0,0,0,0,0,0,0,0
25252,3082,2,24,1,1,NA,2255,1,7,0,1,0,0,0,0,0,0,0,0,0
25293,4253,2,23,2,1,NA,1145,0,6,0,0,0,0,0,0,1,0,0,0,0
25299,648,2,65,18,NA,NA,1537,0,8,0,0,0,0,0,0,0,0,0,1,0
25309,8092,2,30,30,1,NA,1973,0,6,0,0,0,0,0,0,1,0,0,0,0
25325,7743,2,35,30,1,NA,1425,0,7,0,1,0,0,0,0,0,0,0,0,0
25327,5360,2,24,12,3,NA,2606,0,9,0,0,0,0,1,0,0,0,0,0,0
25335,18,2,20,27,1,NA,2064,0,3,0,0,0,0,0,0,0,0,0,0,1
25340,9332,2,50,13,1,NA,2099,0,11,0,0,0,0,0,0,0,1,0,0,0
25362,10432,2,40,14,1,NA,2140,0,9,0,0,0,0,1,0,0,0,0,0,0
25411,9288,2,56,13,NA,NA,2320,0,1,1,0,0,0,0,0,0,0,0,0,0
25418,3604,2,65,21,NA,NA,2063,0,5,0,0,0,0,0,0,0,0,1,0,0
25436,5474,2,70,21,NA,NA,1640,0,1,1,0,0,0,0,0,0,0,0,0,0
25473,1612,2,18,29,1,NA,2681,0,3,0,0,0,0,0,0,0,0,0,0,1
25529,8889,2,42,25,1,NA,2246,0,2,0,0,0,0,0,1,0,0,0,0,0
25535,1055,2,47,29,1,NA,1614,0,4,0,0,1,0,0,0,0,0,0,0,0
25555,5893,2,40,11,1,NA,1645,0,4,0,0,1,0,0,0,0,0,0,0,0
25578,11057,2,34,2,1,NA,1538,0,6,0,0,0,0,0,0,1,0,0,0,0
25583,8423,2,42,12,1,NA,2286,0,3,0,0,0,0,0,0,0,0,0,0,1
25588,10585,2,45,14,1,NA,1883,0,1,1,0,0,0,0,0,0,0,0,0,0
25592,10215,2,40,18,1,NA,3176,0,4,0,0,1,0,0,0,0,0,0,0,0
25601,7666,2,45,13,1,NA,1980,0,5,0,0,0,0,0,0,0,0,1,0,0
25602,695,2,45,26,1,NA,2582,0,8,0,0,0,0,0,0,0,0,0,1,0
25656,1076,2,40,20,1,NA,2418,0,7,0,1,0,0,0,0,0,0,0,0,0
25681,5797,2,60,18,NA,NA,1627,0,9,0,0,0,0,1,0,0,0,0,0,0
25688,1183,2,22,12,1,NA,2048,0,9,0,0,0,0,1,0,0,0,0,0,0
25790,3720,2,40,24,1,NA,1985,0,11,0,0,0,0,0,0,0,1,0,0,0
25833,6742,2,45,24,1,NA,1645,0,8,0,0,0,0,0,0,0,0,0,1,0
25849,8388,2,33,20,1,NA,2019,0,1,1,0,0,0,0,0,0,0,0,0,0
25857,4669,2,75,29,NA,NA,836,0,6,0,0,0,0,0,0,1,0,0,0,0
25906,7355,2,33,20,1,NA,1965,0,11,0,0,0,0,0,0,0,1,0,0,0
25941,8540,2,60,25,NA,NA,1376,0,8,0,0,0,0,0,0,0,0,0,1,0
25989,1167,2,55,24,NA,NA,2450,0,2,0,0,0,0,0,1,0,0,0,0,0
25992,823,2,23,11,3,NA,1558,0,9,0,0,0,0,1,0,0,0,0,0,0
26017,4213,2,23,18,1,NA,2105,0,4,0,0,1,0,0,0,0,0,0,0,0
26028,10621,2,25,23,1,NA,2207,0,2,0,0,0,0,0,1,0,0,0,0,0
26049,5182,2,45,18,1,NA,2121,0,4,0,0,1,0,0,0,0,0,0,0,0
26099,10860,2,80,28,NA,NA,1906,0,3,0,0,0,0,0,0,0,0,0,0,1
26137,8826,2,27,18,1,NA,1591,0,4,0,0,1,0,0,0,0,0,0,0,0
26166,834,2,26,20,1,NA,1985,0,8,0,0,0,0,0,0,0,0,0,1,0
26167,4013,2,60,28,NA,NA,2300,0,5,0,0,0,0,0,0,0,0,1,0,0
26236,8685,2,45,28,1,NA,2821,0,5,0,0,0,0,0,0,0,0,1,0,0
26244,9566,2,23,20,1,NA,2730,0,9,0,0,0,0,1,0,0,0,0,0,0
26271,2076,2,30,25,1,NA,2404,0,5,0,0,0,0,0,0,0,0,1,0,0
26278,8725,2,38,20,1,NA,2633,0,1,1,0,0,0,0,0,0,0,0,0,0
26286,4097,2,65,19,NA,NA,2252,0,8,0,0,0,0,0,0,0,0,0,1,0
26292,4697,2,26,12,1,NA,2109,0,5,0,0,0,0,0,0,0,0,1,0,0
26305,765,2,50,28,NA,NA,2487,0,8,0,0,0,0,0,0,0,0,0,1,0
26314,928,2,48,23,1,NA,1685,0,2,0,0,0,0,0,1,0,0,0,0,0
26318,8267,2,25,15,3,NA,2043,0,10,0,0,0,1,0,0,0,0,0,0,0
26332,2823,2,35,24,1,NA,1560,0,8,0,0,0,0,0,0,0,0,0,1,0
26339,2035,2,34,12,1,NA,1725,0,4,0,0,1,0,0,0,0,0,0,0,0
26342,4477,2,25,31,3,NA,1773,0,7,0,1,0,0,0,0,0,0,0,0,0
26409,1423,2,45,25,1,NA,2764,0,5,0,0,0,0,0,0,0,0,1,0,0
26427,4868,2,22,5,1,NA,1987,0,9,0,0,0,0,1,0,0,0,0,0,0
26437,8262,2,38,10,1,NA,2055,0,3,0,0,0,0,0,0,0,0,0,0,1
26453,4997,2,52,23,NA,NA,2078,0,11,0,0,0,0,0,0,0,1,0,0,0
26481,8809,2,35,30,3,NA,2088,0,7,0,1,0,0,0,0,0,0,0,0,0
26488,10707,2,50,4,NA,NA,1896,0,9,0,0,0,0,1,0,0,0,0,0,0
26503,9623,2,25,11,1,NA,2015,0,3,0,0,0,0,0,0,0,0,0,0,1
26520,10399,2,38,13,1,NA,1434,0,11,0,0,0,0,0,0,0,1,0,0,0
26529,3194,2,62,10,NA,NA,2076,0,3,0,0,0,0,0,0,0,0,0,0,1
26556,8313,2,32,25,3,NA,2532,0,2,0,0,0,0,0,1,0,0,0,0,0
26573,6342,2,40,20,1,NA,2316,0,9,0,0,0,0,1,0,0,0,0,0,0
26590,7997,2,50,22,NA,NA,2101,0,2,0,0,0,0,0,1,0,0,0,0,0
26598,2337,2,35,12,1,NA,2021,0,3,0,0,0,0,0,0,0,0,0,0,1
26646,7034,2,70,27,NA,NA,2315,0,3,0,0,0,0,0,0,0,0,0,0,1
26701,106,2,48,24,1,NA,2097,0,6,0,0,0,0,0,0,1,0,0,0,0
26735,8368,2,30,14,1,NA,2121,0,9,0,0,0,0,1,0,0,0,0,0,0
26745,103,2,23,8,1,NA,1274,0,1,1,0,0,0,0,0,0,0,0,0,0
26761,777,2,26,16,1,NA,2167,0,9,0,0,0,0,1,0,0,0,0,0,0
26769,271,2,26,29,1,NA,1848,0,3,0,0,0,0,0,0,0,0,0,0,1
26773,296,2,47,29,1,NA,2573,0,3,0,0,0,0,0,0,0,0,0,0,1
26787,146,2,22,20,2,NA,1917,0,8,0,0,0,0,0,0,0,0,0,1,0
26788,2844,2,60,15,NA,NA,2545,0,11,0,0,0,0,0,0,0,1,0,0,0
26798,3603,2,42,24,1,NA,2123,0,8,0,0,0,0,0,0,0,0,0,1,0
26802,231,2,23,18,3,NA,2006,0,9,0,0,0,0,1,0,0,0,0,0,0
26803,7613,2,25,19,3,NA,1354,0,8,0,0,0,0,0,0,0,0,0,1,0
26806,7608,2,41,18,1,NA,2161,0,8,0,0,0,0,0,0,0,0,0,1,0
26844,6047,2,55,10,NA,NA,2205,0,9,0,0,0,0,1,0,0,0,0,0,0
26848,11729,2,29,18,1,NA,1981,0,7,0,1,0,0,0,0,0,0,0,0,0
26849,10839,2,45,12,1,NA,1983,0,5,0,0,0,0,0,0,0,0,1,0,0
26890,2176,2,70,9,NA,NA,1754,0,1,1,0,0,0,0,0,0,0,0,0,0
26949,11716,2,48,15,1,NA,1988,0,10,0,0,0,1,0,0,0,0,0,0,0
26964,4780,2,30,24,1,NA,1748,0,6,0,0,0,0,0,0,1,0,0,0,0
26976,4326,2,35,24,1,NA,2521,0,2,0,0,0,0,0,1,0,0,0,0,0
27017,8010,2,26,23,3,NA,2279,0,2,0,0,0,0,0,1,0,0,0,0,0
27030,359,2,18,18,1,NA,2159,0,4,0,0,1,0,0,0,0,0,0,0,0
27082,6737,2,40,23,1,NA,2457,0,5,0,0,0,0,0,0,0,0,1,0,0
27083,11165,2,46,13,1,NA,1794,0,1,1,0,0,0,0,0,0,0,0,0,0
27111,10290,2,45,3,1,NA,1930,0,7,0,1,0,0,0,0,0,0,0,0,0
27123,6924,2,38,13,1,NA,1924,0,11,0,0,0,0,0,0,0,1,0,0,0
27145,2266,2,45,20,1,NA,2438,0,8,0,0,0,0,0,0,0,0,0,1,0
27186,1010,2,58,29,NA,NA,2240,0,3,0,0,0,0,0,0,0,0,0,0,1
27193,7355,2,55,20,NA,NA,2168,0,11,0,0,0,0,0,0,0,1,0,0,0
27248,9369,2,40,26,1,NA,2269,0,5,0,0,0,0,0,0,0,0,1,0,0
27274,3322,2,40,27,1,NA,2046,0,5,0,0,0,0,0,0,0,0,1,0,0
27280,11581,2,42,20,1,NA,1842,0,11,0,0,0,0,0,0,0,1,0,0,0
27303,7378,2,27,26,1,NA,1952,0,5,0,0,0,0,0,0,0,0,1,0,0
27337,5820,2,46,21,1,NA,2002,0,5,0,0,0,0,0,0,0,0,1,0,0
27339,4094,2,38,26,1,NA,2030,0,11,0,0,0,0,0,0,0,1,0,0,0
27450,6026,2,26,14,1,NA,1943,0,1,1,0,0,0,0,0,0,0,0,0,0
27451,7493,2,42,9,1,NA,2451,0,4,0,0,1,0,0,0,0,0,0,0,0
27468,10343,2,33,10,1,NA,1839,0,4,0,0,1,0,0,0,0,0,0,0,0
27487,5814,2,20,13,1,NA,1817,0,10,0,0,0,1,0,0,0,0,0,0,0
27498,3121,2,30,25,2,NA,2462,0,5,0,0,0,0,0,0,0,0,1,0,0
27502,11835,2,62,2,NA,NA,1873,0,6,0,0,0,0,0,0,1,0,0,0,0
27503,4760,2,26,18,1,NA,2237,0,11,0,0,0,0,0,0,0,1,0,0,0
27576,8377,2,58,12,NA,NA,1765,0,3,0,0,0,0,0,0,0,0,0,0,1
27645,8415,2,25,15,1,NA,1350,0,11,0,0,0,0,0,0,0,1,0,0,0
27698,5917,2,68,20,NA,NA,1756,0,7,0,1,0,0,0,0,0,0,0,0,0
27767,3617,2,40,22,1,NA,2349,0,2,0,0,0,0,0,1,0,0,0,0,0
27788,10710,2,65,9,NA,NA,461,0,4,0,0,1,0,0,0,0,0,0,0,0
27810,5305,2,58,14,NA,NA,1663,0,5,0,0,0,0,0,0,0,0,1,0,0
27842,8142,2,24,7,1,NA,2227,1,10,0,0,0,1,0,0,0,0,0,0,0
27916,1928,2,60,26,NA,NA,1226,0,3,0,0,0,0,0,0,0,0,0,0,1
27920,6953,2,32,27,1,NA,1931,0,5,0,0,0,0,0,0,0,0,1,0,0
27974,7569,2,39,23,1,NA,2205,0,6,0,0,0,0,0,0,1,0,0,0,0
28006,4948,2,25,24,1,NA,2225,0,5,0,0,0,0,0,0,0,0,1,0,0
28011,2176,2,38,9,1,NA,2163,0,1,1,0,0,0,0,0,0,0,0,0,0
28043,6755,2,50,21,NA,NA,2161,0,5,0,0,0,0,0,0,0,0,1,0,0
28049,10955,2,58,25,NA,NA,2532,0,5,0,0,0,0,0,0,0,0,1,0,0
28053,3573,2,50,12,NA,NA,1965,0,3,0,0,0,0,0,0,0,0,0,0,1
28068,5314,2,25,11,1,NA,2840,0,3,0,0,0,0,0,0,0,0,0,0,1
28116,11499,2,42,29,1,NA,1020,0,1,1,0,0,0,0,0,0,0,0,0,0
28138,6787,2,40,21,1,NA,2285,0,5,0,0,0,0,0,0,0,0,1,0,0
28148,5610,2,70,15,NA,NA,1852,0,10,0,0,0,1,0,0,0,0,0,0,0
28165,11269,2,27,22,1,NA,2139,0,2,0,0,0,0,0,1,0,0,0,0,0
28170,7916,2,35,19,1,NA,2145,0,7,0,1,0,0,0,0,0,0,0,0,0
28183,5552,2,38,25,1,NA,713,0,6,0,0,0,0,0,0,1,0,0,0,0
28217,2542,2,70,27,NA,NA,1850,0,5,0,0,0,0,0,0,0,0,1,0,0
28231,1567,2,45,16,1,NA,2442,0,4,0,0,1,0,0,0,0,0,0,0,0
28242,7207,2,45,25,1,NA,2395,0,2,0,0,0,0,0,1,0,0,0,0,0
28254,11896,2,48,18,1,NA,1947,0,8,0,0,0,0,0,0,0,0,0,1,0
28289,4076,2,60,25,NA,NA,873,0,6,0,0,0,0,0,0,1,0,0,0,0
28300,4783,2,27,28,1,NA,2390,0,5,0,0,0,0,0,0,0,0,1,0,0
28366,1879,2,38,12,1,NA,2385,0,3,0,0,0,0,0,0,0,0,0,0,1
28386,5277,2,45,10,1,NA,2124,0,3,0,0,0,0,0,0,0,0,0,0,1
28392,5488,2,22,14,1,NA,2131,0,10,0,0,0,1,0,0,0,0,0,0,0
28394,8023,2,29,23,1,NA,2787,0,5,0,0,0,0,0,0,0,0,1,0,0
28398,10523,2,25,23,1,NA,1926,0,11,0,0,0,0,0,0,0,1,0,0,0
28505,1731,2,53,8,NA,NA,1746,0,2,0,0,0,0,0,1,0,0,0,0,0
28515,9244,2,42,19,1,NA,1978,0,8,0,0,0,0,0,0,0,0,0,1,0
28534,5390,2,27,19,1,NA,1826,0,11,0,0,0,0,0,0,0,1,0,0,0
28550,11306,2,28,23,2,NA,2031,0,5,0,0,0,0,0,0,0,0,1,0,0
28558,4297,2,40,12,1,NA,2104,0,1,1,0,0,0,0,0,0,0,0,0,0
28594,10463,2,40,2,1,NA,2052,0,9,0,0,0,0,1,0,0,0,0,0,0
28613,1554,2,38,27,1,NA,2364,0,3,0,0,0,0,0,0,0,0,0,0,1
28635,3715,2,25,30,1,NA,2071,0,3,0,0,0,0,0,0,0,0,0,0,1
28667,4657,2,35,25,1,NA,2664,0,5,0,0,0,0,0,0,0,0,1,0,0
28731,9333,2,20,20,1,NA,2140,0,9,0,0,0,0,1,0,0,0,0,0,0
28734,11760,2,35,28,1,NA,1232,0,4,0,0,1,0,0,0,0,0,0,0,0
28739,199,2,48,12,1,NA,1980,0,4,0,0,1,0,0,0,0,0,0,0,0
28744,10248,2,48,15,1,NA,2063,0,1,1,0,0,0,0,0,0,0,0,0,0
28760,10998,2,29,16,1,NA,2003,0,11,0,0,0,0,0,0,0,1,0,0,0
28764,1278,2,55,4,NA,NA,1822,0,10,0,0,0,1,0,0,0,0,0,0,0
28777,2757,2,32,24,1,NA,1758,0,6,0,0,0,0,0,0,1,0,0,0,0
28781,9333,2,23,20,1,NA,2165,0,9,0,0,0,0,1,0,0,0,0,0,0
28804,751,2,30,10,1,NA,2241,0,3,0,0,0,0,0,0,0,0,0,0,1
28809,6129,2,40,19,1,NA,1717,0,11,0,0,0,0,0,0,0,1,0,0,0
28825,3681,2,33,10,1,NA,2204,0,5,0,0,0,0,0,0,0,0,1,0,0
28840,2771,2,36,26,1,NA,613,0,8,0,0,0,0,0,0,0,0,0,1,0
28874,11557,2,50,20,NA,NA,1985,0,9,0,0,0,0,1,0,0,0,0,0,0
28902,2675,2,19,10,1,NA,1935,0,5,0,0,0,0,0,0,0,0,1,0,0
28915,9405,2,36,22,1,NA,2070,0,2,0,0,0,0,0,1,0,0,0,0,0
28945,6107,2,65,19,NA,NA,1673,0,7,0,1,0,0,0,0,0,0,0,0,0
28949,11704,2,43,12,1,NA,2119,0,5,0,0,0,0,0,0,0,0,1,0,0
28951,4566,2,39,18,1,NA,1915,0,8,0,0,0,0,0,0,0,0,0,1,0
28954,804,2,47,15,1,NA,1828,0,1,1,0,0,0,0,0,0,0,0,0,0
29007,106,2,26,24,1,NA,2797,0,6,0,0,0,0,0,0,1,0,0,0,0
29095,8888,2,32,17,1,NA,2691,0,4,0,0,1,0,0,0,0,0,0,0,0
29148,6675,2,35,23,1,NA,2110,0,2,0,0,0,0,0,1,0,0,0,0,0
29168,4043,2,45,26,1,NA,2382,0,5,0,0,0,0,0,0,0,0,1,0,0
29208,2067,2,52,21,NA,NA,1667,0,5,0,0,0,0,0,0,0,0,1,0,0
29225,2910,2,35,28,3,NA,2296,0,8,0,0,0,0,0,0,0,0,0,1,0
29228,678,2,70,9,NA,NA,1216,0,3,0,0,0,0,0,0,0,0,0,0,1
29266,1249,2,65,27,NA,NA,1665,0,1,1,0,0,0,0,0,0,0,0,0,0
29306,11284,2,34,14,1,NA,2167,0,5,0,0,0,0,0,0,0,0,1,0,0
29319,7828,2,48,20,1,NA,2280,0,8,0,0,0,0,0,0,0,0,0,1,0
29327,2371,2,22,29,1,NA,2062,0,3,0,0,0,0,0,0,0,0,0,0,1
29362,8709,2,53,26,NA,NA,2436,0,8,0,0,0,0,0,0,0,0,0,1,0
29369,4810,2,29,23,3,NA,2210,0,2,0,0,0,0,0,1,0,0,0,0,0
29413,7569,2,21,23,1,NA,2205,0,6,0,0,0,0,0,0,1,0,0,0,0
29421,2826,2,70,21,NA,NA,1156,0,7,0,1,0,0,0,0,0,0,0,0,0
29441,1170,2,40,27,1,NA,2135,0,5,0,0,0,0,0,0,0,0,1,0,0
29468,11865,2,28,27,1,NA,2532,0,3,0,0,0,0,0,0,0,0,0,0,1
29471,2522,2,40,19,1,NA,2106,0,11,0,0,0,0,0,0,0,1,0,0,0
29509,16,2,21,22,3,NA,2236,0,8,0,0,0,0,0,0,0,0,0,1,0
29527,6195,2,38,2,1,NA,2218,0,1,1,0,0,0,0,0,0,0,0,0,0
29532,7471,2,20,6,1,NA,2253,0,2,0,0,0,0,0,1,0,0,0,0,0
29601,6924,2,18,13,1,NA,1924,0,11,0,0,0,0,0,0,0,1,0,0,0
29620,6376,2,24,6,1,NA,2019,0,10,0,0,0,1,0,0,0,0,0,0,0
29670,6732,2,40,20,1,NA,2187,0,11,0,0,0,0,0,0,0,1,0,0,0
29702,1922,2,18,28,1,NA,1639,0,3,0,0,0,0,0,0,0,0,0,0,1
29713,9718,2,51,18,NA,NA,2443,0,11,0,0,0,0,0,0,0,1,0,0,0
29716,3517,2,48,30,1,NA,2618,0,1,1,0,0,0,0,0,0,0,0,0,0
29723,4703,2,38,28,1,NA,2548,0,3,0,0,0,0,0,0,0,0,0,0,1
29763,2620,2,48,9,1,NA,2587,0,4,0,0,1,0,0,0,0,0,0,0,0
29778,4923,2,24,12,1,NA,2067,0,3,0,0,0,0,0,0,0,0,0,0,1
29800,11467,2,33,12,1,NA,1448,0,3,0,0,0,0,0,0,0,0,0,0,1
29821,10147,2,24,21,1,NA,2080,0,7,0,1,0,0,0,0,0,0,0,0,0
29825,11881,2,35,24,1,NA,2217,0,2,0,0,0,0,0,1,0,0,0,0,0
29830,10293,2,45,12,1,NA,2203,0,4,0,0,1,0,0,0,0,0,0,0,0
29832,987,2,25,2,1,NA,2153,0,1,1,0,0,0,0,0,0,0,0,0,0
29852,10489,2,29,1,1,NA,1567,1,1,1,0,0,0,0,0,0,0,0,0,0
29890,3572,2,42,11,1,NA,2284,0,5,0,0,0,0,0,0,0,0,1,0,0
29907,7981,2,45,26,1,NA,2217,0,2,0,0,0,0,0,1,0,0,0,0,0
29913,11501,2,35,24,1,NA,2121,0,5,0,0,0,0,0,0,0,0,1,0,0
29914,10107,2,45,24,1,NA,1929,0,6,0,0,0,0,0,0,1,0,0,0,0
29931,11727,2,55,2,NA,NA,1859,0,9,0,0,0,0,1,0,0,0,0,0,0
29935,5748,2,36,13,1,NA,1873,0,1,1,0,0,0,0,0,0,0,0,0,0
29985,6069,2,28,25,3,NA,2308,0,11,0,0,0,0,0,0,0,1,0,0,0
29991,168,2,23,28,1,NA,1866,0,1,1,0,0,0,0,0,0,0,0,0,0
30039,2784,2,45,21,1,NA,1910,0,8,0,0,0,0,0,0,0,0,0,1,0
30047,7121,2,23,1,1,NA,1786,1,7,0,1,0,0,0,0,0,0,0,0,0
30050,1945,2,27,20,2,NA,2189,0,8,0,0,0,0,0,0,0,0,0,1,0
30053,30,2,36,29,1,NA,1908,0,4,0,0,1,0,0,0,0,0,0,0,0
30089,6275,2,45,27,1,NA,2287,0,5,0,0,0,0,0,0,0,0,1,0,0
30102,5660,2,27,20,1,NA,1921,0,9,0,0,0,0,1,0,0,0,0,0,0
30145,9141,2,40,10,1,NA,2212,0,5,0,0,0,0,0,0,0,0,1,0,0
30164,501,2,35,13,1,NA,1754,0,10,0,0,0,1,0,0,0,0,0,0,0
30165,5390,2,57,19,NA,NA,1906,0,11,0,0,0,0,0,0,0,1,0,0,0
30171,8137,2,47,1,1,NA,1774,1,7,0,1,0,0,0,0,0,0,0,0,0
30173,10584,2,23,10,1,NA,1812,0,3,0,0,0,0,0,0,0,0,0,0,1
30186,5725,2,22,30,1,NA,1391,0,7,0,1,0,0,0,0,0,0,0,0,0
30196,7350,2,20,17,1,NA,1864,0,4,0,0,1,0,0,0,0,0,0,0,0
30212,1378,2,50,26,NA,NA,2150,0,11,0,0,0,0,0,0,0,1,0,0,0
30314,11743,2,25,5,1,NA,2070,0,10,0,0,0,1,0,0,0,0,0,0,0
30379,3659,2,60,15,NA,NA,2056,0,11,0,0,0,0,0,0,0,1,0,0,0
30401,356,2,25,13,1,NA,2346,0,5,0,0,0,0,0,0,0,0,1,0,0
30487,11752,2,82,15,NA,NA,1731,0,1,1,0,0,0,0,0,0,0,0,0,0
30502,6697,2,19,27,1,NA,2057,0,5,0,0,0,0,0,0,0,0,1,0,0
30505,8389,2,30,21,1,NA,1969,0,8,0,0,0,0,0,0,0,0,0,1,0
30518,3107,2,60,3,NA,NA,2193,0,7,0,1,0,0,0,0,0,0,0,0,0
30519,2705,2,54,12,NA,NA,2146,0,4,0,0,1,0,0,0,0,0,0,0,0
30567,1786,2,55,24,NA,NA,1768,0,2,0,0,0,0,0,1,0,0,0,0,0
30610,7148,2,20,27,1,NA,2354,0,5,0,0,0,0,0,0,0,0,1,0,0
30783,9041,2,22,27,1,NA,1844,0,1,1,0,0,0,0,0,0,0,0,0,0
30880,5011,2,35,11,1,NA,2253,0,9,0,0,0,0,1,0,0,0,0,0,0
30910,3995,2,40,3,1,NA,2414,0,7,0,1,0,0,0,0,0,0,0,0,0
30943,2864,2,23,9,1,NA,1767,0,2,0,0,0,0,0,1,0,0,0,0,0
30956,8918,2,35,3,1,NA,2342,0,7,0,1,0,0,0,0,0,0,0,0,0
30963,5953,2,18,19,1,NA,2272,0,11,0,0,0,0,0,0,0,1,0,0,0
