"","inad_diff","lit_m","lit_f","sc_share","st_share","hindu","muslim","christian","sikh","buddhist","jain","other_rel","religion_ns","women_work","male_work","marginal_work","non_work","cultivate_work","agri_work","house_work","other_work","hh_lights","hh_internet","hh_computer","rural_hh","urban_hh","ed_below_prim","ed_prim","ed_middle","ed_sec","ed_higher","ed_grad","ed_other","hh_bike","hh_car","hh_radio","hh_scooter","hh_tv","hh_sepearate_kitchen","hh_bathing","hh_latrine","hh_owned","hh_rented","drink_uncovered_well","drink_handpump","drink_spring","drink_river","drink_other","pp_45000","pp_45000_90000","pp_90_150","pp_150_240","pp_240_330","pp_330_425","pp_425_545","pp_545"
"71",0.458600822573762,0.773992810784871,0.682795051523262,0.373271623559582,0.0376080680497863,0.920923148556118,0.0736218207643422,0.00956235435507215,0.0542567320085743,0.0158609688458623,0.010842567015916,0.000446505947838382,0.130583186265609,0.138587603358107,0.636746271600495,0.27550561011282,0.667638031196761,0.128448296771284,0.288130409361875,0.215330168267972,0.473482848401524,0.474166442471555,0.192370232169311,0.173439608190464,0.723351278848021,0.276648721151979,0.456613023319024,0.553552959839674,0.831534036688227,0.397509994275531,0.317017871419453,0.426174813375463,0.46326190747632,0.779418629568823,0.779418629568823,0.336465626662266,0.427299171306504,0.304036583992718,0.242265355348027,0.273894687834328,0.289922297387121,0.484714493200387,0.220777942410682,0.316064466896645,0.567463237723453,0.00860321372043475,0.218752502319896,0.0899393211248769,0.484634394248582,0.563760573509648,0.49986562567959,0.461829108126046,0.613455253535363,0.222036248335539,0.283128976517559,0.240498115819929
"72",0.975241121503,0.45288232930909,0.35696467082071,0.383379430492507,0.0354738814381662,0.992534630448398,0.00212880919088633,0.0146887063882448,0.0186652270627095,0.000253052522969463,0.000792099769079854,0.000142188005178187,0.0837610328292048,0.475767182420242,0.60216761781161,0.59914979888255,0.435533591442826,0.209424412341721,0.544292370402984,0.164117663760152,0.400990013124964,0.412782701290576,0.0795209194706189,0.106809855095691,0.786647414779596,0.213352585220404,0.728645694107148,0.616989882100725,0.538356369892086,0.212402927985896,0.0921593411527644,0.105177010259467,0.211178454211936,0.553069543082365,0.553069543082365,0.033214255165428,0.204060828236172,0.235200414696444,0.409657102277426,0.165150946814791,0.211481596393691,0.570520989445396,0.21717032209106,0.395220618456947,0.462237964380501,0.0200112141333688,0.6973199998513,0.0400029701439557,0.638141536817773,0.634709233156518,0.310605679042148,0.54224727020269,0.590750408543592,0.146401491227112,0.196679806911546,0.133461792129528
"73",0.661907375114754,0.825820793949758,0.711729139214113,0.430098888543821,0.00717040251140347,0.947173871906914,0.0556960092813511,0.00229787035354268,0.0208919226473675,0.000358213762156624,0.00086322344427592,0.000384875163057139,0.114702791866937,0.143816533957283,0.637938858914997,0.309691617899476,0.673582430336,0.259258269780064,0.297591493169992,0.14307044925341,0.321627844918415,0.408156936195653,0.081274925478519,0.0903588656873555,0.906069620553446,0.0939303794465543,0.537821067400219,0.513405342878094,0.863228419671781,0.50436380679655,0.294626103225247,0.327812885347213,0.280653463644174,0.757896380077862,0.757896380077862,0.386711874600746,0.290190857885727,0.226123076426274,0.198228080347415,0.208405070444969,0.165512711712836,0.625244735901018,0.0913458341911026,0.0579319276403461,0.909367269047642,0.00110102694355365,0.258965588399692,0.14178113191369,0.662558621922204,0.658892046358606,0.250183390416113,0.588263950106403,0.676872998520375,0.0508761587562792,0.0890783122400184,0.180846075570319
"74",0.498670112196405,0.614312274318471,0.558010441972492,0.468160922883749,0.0874387124667336,0.931981301447241,0.0699420478319323,0.00109508898979096,0.032987732104102,0.000136010721011187,0.00095625801602082,0.0120368554502548,0.0941803846530916,0,0.440966644602832,0.224982560513404,0.851766164339767,0.167082602449968,0.316230765269293,0.103563708576104,0.242450618312044,0.350417485394549,0.0591020478817132,0.0621721243403719,0.953948578256674,0.0460514217433255,0.614588698099061,0.621589000006184,0.665056895175325,0.341779050068694,0.216070937779891,0.233415269300824,0.236401763190121,0.709163578446843,0.709163578446843,0.212562090970347,0.208139867956404,0.15052036268433,0.144754915914041,0.171886725455817,0.145173780118248,0.697091150280996,0.0505098835246844,0.41467836411415,0.663605051018877,0.0477852533689567,0.881952695446463,0.147839101293423,0.783497527303648,0.742928828184739,0.112686808331568,0.576356011687807,0.689581629895483,0,0.0289100034542781,0.0583612439799764
"75",0.283013609723837,0.165789118409568,0.095121497469889,0.356676031732586,0.301052543061504,0.990499966196018,0.00124607394020819,0.0153416765523186,0.0723683980178935,0.0006640644334895,0.0190353376425058,0.000987436187775958,0.132927223774409,0.678351383088544,0.66269432903157,0.876749220916302,0.262373557803999,0.241955017295232,1,0.106845735100102,0.150520470634969,0.107429311124881,0.0241989790705509,0.0157679961904705,0.962151467735909,0.0378485322640913,0.625978550673467,0.141551800412742,0.327481461008339,0.094259581095944,0.0133113709873664,0.0239545335184116,0.0719353499849409,0.715008709725677,0.715008709725677,0.130618041218769,0.105847388275398,0.0333181530657867,0.824133036644481,0.0459255273216729,0.0195967321851352,0.824047207068135,0.0470982251994221,0.119291254882015,1,0.071335030250275,0.863732500109725,0.016018319992271,0.866243902420515,0.663816438579312,0.0974635307601793,0.673000277738449,0.457328491829953,0.0452346017582399,0.0840711562456345,0.0566641702703356
"76",0.45691219168836,0.324945828759271,0.278428080652564,0.224894232744104,0.480123429736484,0.971561505277414,0.0187406296138788,0.0107289836239602,0.184269525502531,0.000697519086694237,0.00140637765193636,0.0293012797262918,0.0773684115214035,0.491817765913561,0.566468359967912,0.638263456602685,0.435926683213929,0.294120638384886,0.59063290700737,0.108565329961674,0.272816527870176,0.147019735988606,0.0310871017322147,0,0.876207289351819,0.123792710648181,0.495974773713,0.227990182848138,0.603827344241724,0.215080002878816,0.120466751260378,0.132275183291374,0.169291180078702,0.624001684275335,0.624001684275335,0.281740993528226,0.203948336290909,0.0511757666874109,0.456549340243458,0.0572464041313812,0.0377318528249698,0.53087977342964,0.106545108895743,0.241697653707186,0.627344564627872,0.229186338221128,0.784963779333242,0.105358016438244,0.651356773344376,0.637788470426503,0.307228422733377,0.530599512691347,0.626540111159451,0.0993065175781862,0.138974813441717,0.172902150065818
"77",0.29660792804627,0.217587481654096,0.19458422672178,0.138630989331203,0.620345900712004,0.784472505414974,0.015846533501084,0.0127609268893255,0.0337995422095019,0.000352930243413085,0.000669088587099305,1,0.15372013210379,0.744301988424605,0.597183224628411,1,0.232907685450222,0.250118016529245,0.799960921029996,0.558469870445877,0.23250238980285,0.109917327946909,0.0238327531804101,0.00583936612596486,0.95214369557982,0.0478563044201799,0.435061335243352,0.18342930966251,0.545496161142956,0.197648173813661,0.0956003200956411,0.104824780419895,0.141893605255737,0.881281970281184,0.881281970281184,0.223111312781831,0.150909225745687,0.0213384169112074,0.535644279895461,0.0349861840075419,0.100558051625061,0.753949706773762,0.0494591185294413,0.59397135350484,0.573810749782958,0.134913164829783,0.749530390322738,0.0571621701528615,0.781521601370367,0.708217317959389,0.137168467818488,0.595312702737496,0.616515479357907,0.0360408369982786,0.072521132974885,0.0665888230270644
"78",0.544974476752234,0.444542550885603,0.417685282759993,0.17534252874226,0.53609817887418,0.635785482683665,0.0454501111727794,0.422399750201174,0.426166814342192,0.00218468592592753,0.00820867115235549,0.307942033190544,0.28885287852705,0.447657833404284,0.574327216256411,0.563028902411759,0.463960336277222,0.230562382844118,0.391195516452648,0.122781677359209,0.492939536237697,0.359521929782664,0.210762607364376,0.205820890211289,0.589863535884223,0.410136464115777,0.367062953806348,0.290657623072069,0.615837546437928,0.349995788923358,0.282590642161,0.236515876301368,0.463014263049029,0.876109886114856,0.876109886114856,0.211968155236949,0.420692424110393,0.25413249125039,0.674770824099991,0.2512153214363,0.214402453634332,0.37360476782436,0.368461117232361,0.297770417293636,0.634400137786714,0.104163546690509,0.341836293521779,0.0329091673524482,0.446165581708155,0.558142367745849,0.531143707557136,0.45311047018964,0.606993465659203,0.266830293774463,0.333021972712635,0.224337010468785
"79",0.431636907668788,0.366988368541774,0.340224403322491,0.318698814333569,0.0440738196205209,0.959647979600044,0.0330486805073406,0.0205731855395731,0.00938399243208894,9.69530597134074e-05,0.000200822275737513,0.000401540804012193,0.0344282407539787,0.745201943545467,0.702583880423853,0.167404057386095,0.189278601301181,0.362892716000681,0.611410496138204,0.0863131652390824,0.430963133256134,0.829890974191678,0.0635950265633593,0.096770226116823,0.824365475291313,0.175634524708687,0.250914579999488,0.211516535236454,0.512828202106154,0.340992453337698,0.357665267051748,0.442881817840215,0.441234640333197,0.506452041947821,0.506452041947821,0.255589788391989,0.599326440703496,0.807439892040562,0.0557433086503973,0.471229410286255,0.105944943107464,0.672346441957155,0.191359388924595,0.269562760048268,0.297828830144341,0.00331691492109644,0.072574285313041,0.0568307674293492,0.387236601599074,0.921053842251234,0.206674230084418,0.666115756053375,0.542475609558844,0.104605611846122,0.215474800309955,0.189698730432377
"80",0.431636907668788,0.407390510151071,0.404117899080107,0.277258201902048,0.0124484168243487,0.893743163927303,0.0843520827646782,0.0430798850940817,0.0316732276660391,0.000353435680598521,0.00455380286017571,0.000830167598701059,0.138280398629355,0.587264210723219,0.74768068578401,0.196462464871364,0.295785190427743,0.339540751669179,0.465649541116797,0.106270703149389,0.473688089624686,0.847304922278541,0.16485210337584,0.261945454333969,0.75005875657513,0.249941243424869,0.163288934763378,0.199655535934821,0.567268979911859,0.480477847471656,0.389548814902126,0.439874352927539,0.319710030408234,0.381792475996646,0.381792475996646,0.118795222854829,0.720265957253459,0.84293143247928,0.360059256989061,0.668614028286164,0.282920211751467,0.520559110704484,0.392216164751648,0.0810561268225626,0.19406046271969,0.01265216206927,0.0462594312157472,0.0689413741840688,0.287083135552527,0.756341072767735,0.483351493855005,0.613867904913784,0.640116545032587,0.161298976172217,0.253664397780038,0.230277432517078
